plotID,subplotID,cnt,species,source
CPER_012,41_1_4,13,bouteloua gracilis,true
CPER_012,41_1_4,13,carex duriuscula,true
CPER_012,41_1_4,13,euphorbia glyptosperma,true
CPER_012,41_1_4,13,cirsium canescens,true
CPER_012,41_1_4,13,cryptantha minima,true
CPER_012,41_1_4,13,evolvulus nuttallianus,true
CPER_012,41_1_4,13,hesperostipa comata,true
CPER_012,41_1_4,13,oenothera albicaulis,true
CPER_012,41_1_4,13,plantago patagonica,true
CPER_012,41_1_4,13,sporobolus cryptandrus,true
CPER_012,41_1_4,13,festuca octoflora,true
CPER_012,31_1_1,10,cryptantha,pred
CPER_012,31_1_1,10,cryptantha minima,pred
CPER_012,31_1_1,10,plagiobothrys,pred
CPER_012,31_1_1,10,plagiobothrys scouleri,pred
CPER_012,31_1_1,10,diaperia prolifera,pred
CPER_012,31_1_1,10,lysimachia arvensis,pred
CPER_012,31_1_1,10,buglossoides,pred
CPER_012,31_1_1,10,buglossoides arvensis,pred
CPER_012,31_1_1,10,lappula occidentalis,pred
CPER_012,31_1_1,10,lappula squarrosa,pred
CPER_012,31_1_4,7,cryptantha minima,pred
CPER_012,31_1_4,7,plagiobothrys,pred
CPER_012,31_1_4,7,plagiobothrys scouleri,pred
CPER_012,31_1_4,7,lappula occidentalis,pred
CPER_012,31_1_4,7,oreocarya suffruticosa,pred
CPER_012,31_1_4,7,diaperia prolifera,pred
CPER_012,31_1_4,7,gnaphalium palustre,pred
CPER_012,32_1_2,4,sporobolus nealleyi,pred
CPER_012,32_1_2,4,bouteloua gracilis,pred
CPER_012,32_1_2,4,muhlenbergia torreyi,pred
CPER_012,32_1_2,4,bouteloua dactyloides,pred
CPER_012,32_1_4,10,thymophylla aurea,pred
CPER_012,32_1_4,10,oenothera albicaulis,pred
CPER_012,32_1_4,10,oenothera canescens,pred
CPER_012,32_1_4,10,phlox andicola,pred
CPER_012,32_1_4,10,cryptantha minima,pred
CPER_012,32_1_4,10,lappula occidentalis,pred
CPER_012,32_1_4,10,navarretia saximontana,pred
CPER_012,32_1_4,10,buglossoides arvensis,pred
CPER_012,32_1_4,10,linum pratense,pred
CPER_012,32_1_4,10,eriastrum diffusum,pred
CPER_012,40_1_1,4,buglossoides,pred
CPER_012,40_1_1,4,buglossoides arvensis,pred
CPER_012,40_1_1,4,cryptantha minima,pred
CPER_012,40_1_1,4,lappula occidentalis,pred
CPER_012,40_1_3,9,cryptantha minima,pred
CPER_012,40_1_3,9,lappula occidentalis,pred
CPER_012,40_1_3,9,buglossoides,pred
CPER_012,40_1_3,9,buglossoides arvensis,pred
CPER_012,40_1_3,9,veronica biloba,pred
CPER_012,40_1_3,9,navarretia saximontana,pred
CPER_012,40_1_3,9,asclepias asperula,pred
CPER_012,40_1_3,9,plantago patagonica,pred
CPER_012,40_1_3,9,plagiobothrys scouleri,pred
CPER_012,41_1_1,5,buglossoides arvensis,pred
CPER_012,41_1_1,5,cryptantha minima,pred
CPER_012,41_1_1,5,lappula occidentalis,pred
CPER_012,41_1_1,5,plagiobothrys scouleri,pred
CPER_012,41_1_1,5,buglossoides,pred
CPER_012,41_1_4,9,cryptantha minima,pred
CPER_012,41_1_4,9,malvella leprosa,pred
CPER_012,41_1_4,9,oenothera canescens,pred
CPER_012,41_1_4,9,oenothera engelmannii,pred
CPER_012,41_1_4,9,euphorbia stictospora,pred
CPER_012,41_1_4,9,greeneocharis circumscissa,pred
CPER_012,41_1_4,9,diaperia prolifera,pred
CPER_012,41_1_4,9,plantago patagonica,pred
CPER_012,41_1_4,9,alyssum turkestanicum,pred
CPER_012,31_1_1,18,aristida purpurea,true
CPER_012,31_1_1,18,bouteloua dactyloides,true
CPER_012,31_1_1,18,bouteloua gracilis,true
CPER_012,31_1_1,18,carex duriuscula,true
CPER_012,31_1_1,18,euphorbia glyptosperma,true
CPER_012,31_1_1,18,cryptantha crassisepala,true
CPER_012,31_1_1,18,cryptantha minima,true
CPER_012,31_1_1,18,elymus elymoides,true
CPER_012,31_1_1,18,lepidium montanum,true
CPER_012,31_1_1,18,machaeranthera tanacetifolia,true
CPER_012,31_1_1,18,munroa squarrosa,true
CPER_012,31_1_1,18,oenothera albicaulis,true
CPER_012,31_1_1,18,picradeniopsis oppositifolia,true
CPER_012,31_1_1,18,plantago patagonica,true
CPER_012,31_1_1,18,portulaca oleracea,true
CPER_012,31_1_1,18,sphaeralcea coccinea,true
CPER_012,31_1_1,18,sporobolus cryptandrus,true
CPER_012,31_1_1,18,festuca octoflora,true
CPER_012,31_1_4,18,aristida purpurea,true
CPER_012,31_1_4,18,bouteloua dactyloides,true
CPER_012,31_1_4,18,bouteloua gracilis,true
CPER_012,31_1_4,18,carex duriuscula,true
CPER_012,31_1_4,18,euphorbia glyptosperma,true
CPER_012,31_1_4,18,cleome pursh,true
CPER_012,31_1_4,18,cryptantha minima,true
CPER_012,31_1_4,18,elymus elymoides,true
CPER_012,31_1_4,18,hesperostipa comata,true
CPER_012,31_1_4,18,munroa squarrosa,true
CPER_012,31_1_4,18,oenothera albicaulis,true
CPER_012,31_1_4,18,picradeniopsis oppositifolia,true
CPER_012,31_1_4,18,plantago patagonica,true
CPER_012,31_1_4,18,portulaca oleracea,true
CPER_012,31_1_4,18,salsola collina,true
CPER_012,31_1_4,18,sporobolus cryptandrus,true
CPER_012,31_1_4,18,tradescantia occidentalis,true
CPER_012,31_1_4,18,festuca octoflora,true
CPER_012,32_1_2,8,bouteloua gracilis,true
CPER_012,32_1_2,8,carex duriuscula,true
CPER_012,32_1_2,8,euphorbia glyptosperma,true
CPER_012,32_1_2,8,cleome pursh,true
CPER_012,32_1_2,8,cryptantha minima,true
CPER_012,32_1_2,8,elymus smithii,true
CPER_012,32_1_2,8,plantago patagonica,true
CPER_012,32_1_2,8,festuca octoflora,true
CPER_012,32_1_4,16,aristida purpurea,true
CPER_012,32_1_4,16,bouteloua gracilis,true
CPER_012,32_1_4,16,carex duriuscula,true
CPER_012,32_1_4,16,euphorbia glyptosperma,true
CPER_012,32_1_4,16,cirsium canescens,true
CPER_012,32_1_4,16,cryptantha minima,true
CPER_012,32_1_4,16,machaeranthera tanacetifolia,true
CPER_012,32_1_4,16,oenothera albicaulis,true
CPER_012,32_1_4,16,oenothera suffrutescens,true
CPER_012,32_1_4,16,elymus smithii,true
CPER_012,32_1_4,16,picradeniopsis oppositifolia,true
CPER_012,32_1_4,16,plantago patagonica,true
CPER_012,32_1_4,16,portulaca oleracea,true
CPER_012,32_1_4,16,salsola collina,true
CPER_012,32_1_4,16,sporobolus cryptandrus,true
CPER_012,32_1_4,16,festuca octoflora,true
CPER_012,40_1_1,14,bouteloua dactyloides,true
CPER_012,40_1_1,14,bouteloua gracilis,true
CPER_012,40_1_1,14,carex duriuscula,true
CPER_012,40_1_1,14,cryptantha crassisepala,true
CPER_012,40_1_1,14,cryptantha minima,true
CPER_012,40_1_1,14,hesperostipa comata,true
CPER_012,40_1_1,14,machaeranthera tanacetifolia,true
CPER_012,40_1_1,14,munroa squarrosa,true
CPER_012,40_1_1,14,oenothera albicaulis,true
CPER_012,40_1_1,14,picradeniopsis oppositifolia,true
CPER_012,40_1_1,14,plantago patagonica,true
CPER_012,40_1_1,14,sphaeralcea coccinea,true
CPER_012,40_1_1,14,sporobolus cryptandrus,true
CPER_012,40_1_1,14,festuca octoflora,true
CPER_012,40_1_3,11,bouteloua dactyloides,true
CPER_012,40_1_3,11,bouteloua gracilis,true
CPER_012,40_1_3,11,carex duriuscula,true
CPER_012,40_1_3,11,euphorbia glyptosperma,true
CPER_012,40_1_3,11,cryptantha minima,true
CPER_012,40_1_3,11,lepidium montanum,true
CPER_012,40_1_3,11,machaeranthera tanacetifolia,true
CPER_012,40_1_3,11,oenothera albicaulis,true
CPER_012,40_1_3,11,plantago patagonica,true
CPER_012,40_1_3,11,sphaeralcea coccinea,true
CPER_012,40_1_3,11,festuca octoflora,true
CPER_012,41_1_1,18,aristida purpurea,true
CPER_012,41_1_1,18,bouteloua dactyloides,true
CPER_012,41_1_1,18,bouteloua gracilis,true
CPER_012,41_1_1,18,carex duriuscula,true
CPER_012,41_1_1,18,euphorbia glyptosperma,true
CPER_012,41_1_1,18,cryptantha crassisepala,true
CPER_012,41_1_1,18,cryptantha minima,true
CPER_012,41_1_1,18,hesperostipa comata,true
CPER_012,41_1_1,18,xanthisma spinulosum,true
CPER_012,41_1_1,18,machaeranthera tanacetifolia,true
CPER_012,41_1_1,18,munroa squarrosa,true
CPER_012,41_1_1,18,oenothera albicaulis,true
CPER_012,41_1_1,18,elymus smithii,true
CPER_012,41_1_1,18,picradeniopsis oppositifolia,true
CPER_012,41_1_1,18,plantago patagonica,true
CPER_012,41_1_1,18,sphaeralcea coccinea,true
CPER_012,41_1_1,18,tragopogon dubius,true
CPER_012,41_1_1,18,festuca octoflora,true
CPER_012,41_1_4,13,aristida purpurea,true
CPER_012,41_1_4,13,bouteloua dactyloides,true
CPER_012,41_1_4,13,bouteloua gracilis,true
CPER_012,41_1_4,13,carex duriuscula,true
CPER_012,41_1_4,13,euphorbia glyptosperma,true
CPER_012,41_1_4,13,cirsium canescens,true
CPER_012,41_1_4,13,cryptantha minima,true
CPER_012,41_1_4,13,evolvulus nuttallianus,true
CPER_012,41_1_4,13,hesperostipa comata,true
CPER_012,41_1_4,13,oenothera albicaulis,true
CPER_012,41_1_4,13,plantago patagonica,true
CPER_012,41_1_4,13,sporobolus cryptandrus,true
CPER_012,41_1_4,13,festuca octoflora,true
CPER_012,31_1_1,13,plagiobothrys,pred
CPER_012,31_1_1,13,cryptantha minima,pred
CPER_012,31_1_1,13,cryptantha,pred
CPER_012,31_1_1,13,plagiobothrys scouleri,pred
CPER_012,31_1_1,13,navarretia saximontana,pred
CPER_012,31_1_1,13,chamaerhodos,pred
CPER_012,31_1_1,13,chamaerhodos erecta,pred
CPER_012,31_1_1,13,ellisia nyctelea,pred
CPER_012,31_1_1,13,heliotropium curassavicum,pred
CPER_012,31_1_1,13,echium,pred
CPER_012,31_1_1,13,buglossoides,pred
CPER_012,31_1_1,13,buglossoides arvensis,pred
CPER_012,31_1_1,13,lappula squarrosa,pred
CPER_012,31_1_4,8,cryptantha minima,pred
CPER_012,31_1_4,8,lappula occidentalis,pred
CPER_012,31_1_4,8,plagiobothrys scouleri,pred
CPER_012,31_1_4,8,cryptantha crassisepala,pred
CPER_012,31_1_4,8,munroa squarrosa,pred
CPER_012,31_1_4,8,cryptantha fendleri,pred
CPER_012,31_1_4,8,buglossoides,pred
CPER_012,31_1_4,8,buglossoides arvensis,pred
CPER_012,32_1_2,10,eremogone hookeri,pred
CPER_012,32_1_2,10,carex filifolia,pred
CPER_012,32_1_2,10,eleocharis rostellata,pred
CPER_012,32_1_2,10,sporobolus nealleyi,pred
CPER_012,32_1_2,10,bouteloua gracilis,pred
CPER_012,32_1_2,10,scleropogon brevifolius,pred
CPER_012,32_1_2,10,sporobolus texanus,pred
CPER_012,32_1_2,10,harbouria trachypleura,pred
CPER_012,32_1_2,10,lygodesmia juncea,pred
CPER_012,32_1_2,10,carex duriuscula,pred
CPER_012,32_1_4,13,cryptantha minima,pred
CPER_012,32_1_4,13,phemeranthus parviflorus,pred
CPER_012,32_1_4,13,myosurus apetalus,pred
CPER_012,32_1_4,13,sporobolus texanus,pred
CPER_012,32_1_4,13,navarretia saximontana,pred
CPER_012,32_1_4,13,munroa squarrosa,pred
CPER_012,32_1_4,13,oenothera albicaulis,pred
CPER_012,32_1_4,13,oenothera canescens,pred
CPER_012,32_1_4,13,cryptantha fendleri,pred
CPER_012,32_1_4,13,lappula occidentalis,pred
CPER_012,32_1_4,13,buglossoides,pred
CPER_012,32_1_4,13,buglossoides arvensis,pred
CPER_012,32_1_4,13,lappula squarrosa,pred
CPER_012,40_1_1,7,cryptantha minima,pred
CPER_012,40_1_1,7,lappula occidentalis,pred
CPER_012,40_1_1,7,plagiobothrys scouleri,pred
CPER_012,40_1_1,7,amsinckia lycopsoides,pred
CPER_012,40_1_1,7,buglossoides arvensis,pred
CPER_012,40_1_1,7,cryptantha,pred
CPER_012,40_1_1,7,plagiobothrys,pred
CPER_012,40_1_3,9,cryptantha minima,pred
CPER_012,40_1_3,9,lappula occidentalis,pred
CPER_012,40_1_3,9,diaperia prolifera,pred
CPER_012,40_1_3,9,munroa squarrosa,pred
CPER_012,40_1_3,9,buglossoides arvensis,pred
CPER_012,40_1_3,9,oenothera canescens,pred
CPER_012,40_1_3,9,navarretia saximontana,pred
CPER_012,40_1_3,9,plagiobothrys scouleri,pred
CPER_012,40_1_3,9,lappula squarrosa,pred
CPER_012,41_1_1,5,veronica biloba,pred
CPER_012,41_1_1,5,cryptantha minima,pred
CPER_012,41_1_1,5,plagiobothrys scouleri,pred
CPER_012,41_1_1,5,lappula occidentalis,pred
CPER_012,41_1_1,5,buglossoides arvensis,pred
CPER_012,41_1_4,14,buglossoides,pred
CPER_012,41_1_4,14,buglossoides arvensis,pred
CPER_012,41_1_4,14,lappula occidentalis,pred
CPER_012,41_1_4,14,verbena bracteata,pred
CPER_012,41_1_4,14,cryptantha minima,pred
CPER_012,41_1_4,14,oenothera canescens,pred
CPER_012,41_1_4,14,cherleria obtusiloba,pred
CPER_012,41_1_4,14,artemisia frigida,pred
CPER_012,41_1_4,14,euphorbia stictospora,pred
CPER_012,41_1_4,14,diaperia prolifera,pred
CPER_012,41_1_4,14,bouteloua dactyloides,pred
CPER_012,41_1_4,14,munroa squarrosa,pred
CPER_012,41_1_4,14,plantago patagonica,pred
CPER_012,41_1_4,14,sporobolus nealleyi,pred
SCBI_005,31_1_1,4,alliaria petiolata,true
SCBI_005,31_1_1,4,microstegium vimineum,true
SCBI_005,31_1_1,4,persicaria perfoliata,true
SCBI_005,31_1_1,4,rubus phoenicolasius,true
SCBI_005,31_1_4,6,alliaria petiolata,true
SCBI_005,31_1_4,6,allium vineale,true
SCBI_005,31_1_4,6,boehmeria cylindrica,true
SCBI_005,31_1_4,6,lonicera japonica,true
SCBI_005,31_1_4,6,microstegium vimineum,true
SCBI_005,31_1_4,6,persicaria perfoliata,true
SCBI_005,32_1_2,4,alliaria petiolata,true
SCBI_005,32_1_2,4,berberis thunbergii,true
SCBI_005,32_1_2,4,microstegium vimineum,true
SCBI_005,32_1_2,4,persicaria perfoliata,true
SCBI_005,32_1_4,7,alliaria petiolata,true
SCBI_005,32_1_4,7,berberis thunbergii,true
SCBI_005,32_1_4,7,potentilla indica,true
SCBI_005,32_1_4,7,lonicera japonica,true
SCBI_005,32_1_4,7,microstegium vimineum,true
SCBI_005,32_1_4,7,sassafras albidum,true
SCBI_005,32_1_4,7,stellaria pubera,true
SCBI_005,40_1_1,4,alliaria petiolata,true
SCBI_005,40_1_1,4,microstegium vimineum,true
SCBI_005,40_1_1,4,persicaria perfoliata,true
SCBI_005,40_1_1,4,viburnum prunifolium,true
SCBI_005,40_1_3,3,alliaria petiolata,true
SCBI_005,40_1_3,3,microstegium vimineum,true
SCBI_005,40_1_3,3,persicaria perfoliata,true
SCBI_005,41_1_1,7,alliaria petiolata,true
SCBI_005,41_1_1,7,galium aparine,true
SCBI_005,41_1_1,7,lonicera japonica,true
SCBI_005,41_1_1,7,microstegium vimineum,true
SCBI_005,41_1_1,7,parthenocissus quinquefolia,true
SCBI_005,41_1_1,7,podophyllum peltatum,true
SCBI_005,41_1_1,7,persicaria perfoliata,true
SCBI_005,41_1_4,4,alliaria petiolata,true
SCBI_005,41_1_4,4,berberis thunbergii,true
SCBI_005,41_1_4,4,microstegium vimineum,true
SCBI_005,41_1_4,4,persicaria perfoliata,true
SCBI_005,31_1_1,3,microstegium vimineum,pred
SCBI_005,31_1_1,3,persicaria perfoliata,pred
SCBI_005,31_1_1,3,rubus phoenicolasius,pred
SCBI_005,31_1_4,1,microstegium vimineum,pred
SCBI_005,32_1_2,2,rubus phoenicolasius,pred
SCBI_005,32_1_2,2,berberis thunbergii,pred
SCBI_005,32_1_4,4,berberis thunbergii,pred
SCBI_005,32_1_4,4,alliaria petiolata,pred
SCBI_005,32_1_4,4,ampelopsis glandulosa,pred
SCBI_005,32_1_4,4,microstegium vimineum,pred
SCBI_005,40_1_1,2,persicaria perfoliata,pred
SCBI_005,40_1_1,2,microstegium vimineum,pred
SCBI_005,40_1_3,2,persicaria perfoliata,pred
SCBI_005,40_1_3,2,microstegium vimineum,pred
SCBI_005,41_1_1,1,microstegium vimineum,pred
SCBI_005,41_1_4,2,berberis thunbergii,pred
SCBI_005,41_1_4,2,microstegium vimineum,pred
SCBI_005,31_1_1,4,alliaria petiolata,true
SCBI_005,31_1_1,4,microstegium vimineum,true
SCBI_005,31_1_1,4,persicaria perfoliata,true
SCBI_005,31_1_1,4,rubus phoenicolasius,true
SCBI_005,31_1_4,6,alliaria petiolata,true
SCBI_005,31_1_4,6,allium vineale,true
SCBI_005,31_1_4,6,boehmeria cylindrica,true
SCBI_005,31_1_4,6,lonicera japonica,true
SCBI_005,31_1_4,6,microstegium vimineum,true
SCBI_005,31_1_4,6,persicaria perfoliata,true
SCBI_005,32_1_2,4,alliaria petiolata,true
SCBI_005,32_1_2,4,berberis thunbergii,true
SCBI_005,32_1_2,4,microstegium vimineum,true
SCBI_005,32_1_2,4,persicaria perfoliata,true
SCBI_005,32_1_4,7,alliaria petiolata,true
SCBI_005,32_1_4,7,berberis thunbergii,true
SCBI_005,32_1_4,7,potentilla indica,true
SCBI_005,32_1_4,7,lonicera japonica,true
SCBI_005,32_1_4,7,microstegium vimineum,true
SCBI_005,32_1_4,7,sassafras albidum,true
SCBI_005,32_1_4,7,stellaria pubera,true
SCBI_005,40_1_1,4,alliaria petiolata,true
SCBI_005,40_1_1,4,microstegium vimineum,true
SCBI_005,40_1_1,4,persicaria perfoliata,true
SCBI_005,40_1_1,4,viburnum prunifolium,true
SCBI_005,40_1_3,3,alliaria petiolata,true
SCBI_005,40_1_3,3,microstegium vimineum,true
SCBI_005,40_1_3,3,persicaria perfoliata,true
SCBI_005,41_1_1,7,alliaria petiolata,true
SCBI_005,41_1_1,7,galium aparine,true
SCBI_005,41_1_1,7,lonicera japonica,true
SCBI_005,41_1_1,7,microstegium vimineum,true
SCBI_005,41_1_1,7,parthenocissus quinquefolia,true
SCBI_005,41_1_1,7,podophyllum peltatum,true
SCBI_005,41_1_1,7,persicaria perfoliata,true
SCBI_005,41_1_4,4,alliaria petiolata,true
SCBI_005,41_1_4,4,berberis thunbergii,true
SCBI_005,41_1_4,4,microstegium vimineum,true
SCBI_005,41_1_4,4,persicaria perfoliata,true
SCBI_005,31_1_1,3,microstegium vimineum,pred
SCBI_005,31_1_1,3,persicaria perfoliata,pred
SCBI_005,31_1_1,3,rubus phoenicolasius,pred
SCBI_005,31_1_4,2,microstegium vimineum,pred
SCBI_005,31_1_4,2,persicaria perfoliata,pred
SCBI_005,32_1_2,2,rubus phoenicolasius,pred
SCBI_005,32_1_2,2,berberis thunbergii,pred
SCBI_005,32_1_4,3,berberis thunbergii,pred
SCBI_005,32_1_4,3,microstegium vimineum,pred
SCBI_005,32_1_4,3,alliaria petiolata,pred
SCBI_005,40_1_1,4,persicaria perfoliata,pred
SCBI_005,40_1_1,4,microstegium vimineum,pred
SCBI_005,40_1_1,4,persicaria longiseta,pred
SCBI_005,40_1_1,4,persicaria virginiana,pred
SCBI_005,40_1_3,4,persicaria perfoliata,pred
SCBI_005,40_1_3,4,microstegium vimineum,pred
SCBI_005,40_1_3,4,cryptotaenia canadensis,pred
SCBI_005,40_1_3,4,persicaria arifolia,pred
SCBI_005,41_1_1,2,persicaria perfoliata,pred
SCBI_005,41_1_1,2,microstegium vimineum,pred
SCBI_005,41_1_4,2,berberis thunbergii,pred
SCBI_005,41_1_4,2,microstegium vimineum,pred
SCBI_005,31_1_1,4,alliaria petiolata,true
SCBI_005,31_1_1,4,microstegium vimineum,true
SCBI_005,31_1_1,4,persicaria perfoliata,true
SCBI_005,31_1_1,4,rubus phoenicolasius,true
SCBI_005,31_1_4,6,alliaria petiolata,true
SCBI_005,31_1_4,6,allium vineale,true
SCBI_005,31_1_4,6,boehmeria cylindrica,true
SCBI_005,31_1_4,6,lonicera japonica,true
SCBI_005,31_1_4,6,microstegium vimineum,true
SCBI_005,31_1_4,6,persicaria perfoliata,true
SCBI_005,32_1_2,4,alliaria petiolata,true
SCBI_005,32_1_2,4,berberis thunbergii,true
SCBI_005,32_1_2,4,microstegium vimineum,true
SCBI_005,32_1_2,4,persicaria perfoliata,true
SCBI_005,32_1_4,7,alliaria petiolata,true
SCBI_005,32_1_4,7,berberis thunbergii,true
SCBI_005,32_1_4,7,potentilla indica,true
SCBI_005,32_1_4,7,lonicera japonica,true
SCBI_005,32_1_4,7,microstegium vimineum,true
SCBI_005,32_1_4,7,sassafras albidum,true
SCBI_005,32_1_4,7,stellaria pubera,true
SCBI_005,40_1_1,4,alliaria petiolata,true
SCBI_005,40_1_1,4,microstegium vimineum,true
SCBI_005,40_1_1,4,persicaria perfoliata,true
SCBI_005,40_1_1,4,viburnum prunifolium,true
SCBI_005,40_1_3,3,alliaria petiolata,true
SCBI_005,40_1_3,3,microstegium vimineum,true
SCBI_005,40_1_3,3,persicaria perfoliata,true
SCBI_005,41_1_1,7,alliaria petiolata,true
SCBI_005,41_1_1,7,galium aparine,true
SCBI_005,41_1_1,7,lonicera japonica,true
SCBI_005,41_1_1,7,microstegium vimineum,true
SCBI_005,41_1_1,7,parthenocissus quinquefolia,true
SCBI_005,41_1_1,7,podophyllum peltatum,true
SCBI_005,41_1_1,7,persicaria perfoliata,true
SCBI_005,41_1_4,4,alliaria petiolata,true
SCBI_005,41_1_4,4,berberis thunbergii,true
SCBI_005,41_1_4,4,microstegium vimineum,true
SCBI_005,41_1_4,4,persicaria perfoliata,true
SCBI_005,31_1_1,3,microstegium vimineum,pred
SCBI_005,31_1_1,3,rubus phoenicolasius,pred
SCBI_005,31_1_1,3,persicaria perfoliata,pred
SCBI_005,31_1_4,2,microstegium vimineum,pred
SCBI_005,31_1_4,2,boehmeria cylindrica,pred
SCBI_005,32_1_2,7,rubus phoenicolasius,pred
SCBI_005,32_1_2,7,microstegium vimineum,pred
SCBI_005,32_1_2,7,berberis thunbergii,pred
SCBI_005,32_1_2,7,lysimachia nummularia,pred
SCBI_005,32_1_2,7,galium aparine,pred
SCBI_005,32_1_2,7,galium triflorum,pred
SCBI_005,32_1_2,7,persicaria perfoliata,pred
SCBI_005,32_1_4,3,berberis thunbergii,pred
SCBI_005,32_1_4,3,alliaria petiolata,pred
SCBI_005,32_1_4,3,microstegium vimineum,pred
SCBI_005,40_1_1,4,persicaria perfoliata,pred
SCBI_005,40_1_1,4,microstegium vimineum,pred
SCBI_005,40_1_1,4,persicaria longiseta,pred
SCBI_005,40_1_1,4,persicaria virginiana,pred
SCBI_005,40_1_3,5,persicaria perfoliata,pred
SCBI_005,40_1_3,5,arthraxon hispidus,pred
SCBI_005,40_1_3,5,persicaria longiseta,pred
SCBI_005,40_1_3,5,persicaria virginiana,pred
SCBI_005,40_1_3,5,microstegium vimineum,pred
SCBI_005,41_1_1,2,persicaria perfoliata,pred
SCBI_005,41_1_1,2,microstegium vimineum,pred
SCBI_005,41_1_4,2,berberis thunbergii,pred
SCBI_005,41_1_4,2,microstegium vimineum,pred
SCBI_015,31_1_1,7,alliaria petiolata,true
SCBI_015,31_1_1,7,cardamine concatenata,true
SCBI_015,31_1_1,7,fraxinus americana,true
SCBI_015,31_1_1,7,galium aparine,true
SCBI_015,31_1_1,7,parthenocissus quinquefolia,true
SCBI_015,31_1_1,7,phryma leptostachya,true
SCBI_015,31_1_1,7,ranunculus abortivus,true
SCBI_015,31_1_4,12,acer rubrum,true
SCBI_015,31_1_4,12,alliaria petiolata,true
SCBI_015,31_1_4,12,asimina triloba,true
SCBI_015,31_1_4,12,cardamine concatenata,true
SCBI_015,31_1_4,12,celastrus orbiculatus,true
SCBI_015,31_1_4,12,fraxinus americana,true
SCBI_015,31_1_4,12,galium aparine,true
SCBI_015,31_1_4,12,osmorhiza longistylis,true
SCBI_015,31_1_4,12,parthenocissus quinquefolia,true
SCBI_015,31_1_4,12,pilea pumila,true
SCBI_015,31_1_4,12,polystichum acrostichoides,true
SCBI_015,31_1_4,12,stellaria pubera,true
SCBI_015,32_1_2,8,acer rubrum,true
SCBI_015,32_1_2,8,festuca subverticillata,true
SCBI_015,32_1_2,8,fraxinus americana,true
SCBI_015,32_1_2,8,galium circaezans,true
SCBI_015,32_1_2,8,microstegium vimineum,true
SCBI_015,32_1_2,8,parthenocissus quinquefolia,true
SCBI_015,32_1_2,8,pilea pumila,true
SCBI_015,32_1_2,8,stellaria pubera,true
SCBI_015,32_1_4,9,acer rubrum,true
SCBI_015,32_1_4,9,alliaria petiolata,true
SCBI_015,32_1_4,9,fraxinus americana,true
SCBI_015,32_1_4,9,galearis spectabilis,true
SCBI_015,32_1_4,9,impatiens capensis,true
SCBI_015,32_1_4,9,osmorhiza longistylis,true
SCBI_015,32_1_4,9,parthenocissus quinquefolia,true
SCBI_015,32_1_4,9,pilea pumila,true
SCBI_015,32_1_4,9,rubus allegheniensis,true
SCBI_015,40_1_1,7,actaea racemosa,true
SCBI_015,40_1_1,7,asarum canadense,true
SCBI_015,40_1_1,7,asimina triloba,true
SCBI_015,40_1_1,7,galium aparine,true
SCBI_015,40_1_1,7,parthenocissus quinquefolia,true
SCBI_015,40_1_1,7,pilea pumila,true
SCBI_015,40_1_1,7,polygonatum biflorum,true
SCBI_015,40_1_3,7,asimina triloba,true
SCBI_015,40_1_3,7,cardamine concatenata,true
SCBI_015,40_1_3,7,fraxinus americana,true
SCBI_015,40_1_3,7,galium aparine,true
SCBI_015,40_1_3,7,parthenocissus quinquefolia,true
SCBI_015,40_1_3,7,pilea pumila,true
SCBI_015,40_1_3,7,stellaria pubera,true
SCBI_015,41_1_1,7,asimina triloba,true
SCBI_015,41_1_1,7,carpinus caroliniana,true
SCBI_015,41_1_1,7,fraxinus americana,true
SCBI_015,41_1_1,7,galium aparine,true
SCBI_015,41_1_1,7,parthenocissus quinquefolia,true
SCBI_015,41_1_1,7,pilea pumila,true
SCBI_015,41_1_1,7,stellaria pubera,true
SCBI_015,41_1_4,8,alliaria petiolata,true
SCBI_015,41_1_4,8,asimina triloba,true
SCBI_015,41_1_4,8,fraxinus americana,true
SCBI_015,41_1_4,8,galium aparine,true
SCBI_015,41_1_4,8,impatiens capensis,true
SCBI_015,41_1_4,8,microstegium vimineum,true
SCBI_015,41_1_4,8,parthenocissus quinquefolia,true
SCBI_015,41_1_4,8,pilea pumila,true
SCBI_015,31_1_1,5,fraxinus americana,pred
SCBI_015,31_1_1,5,fraxinus pennsylvanica,pred
SCBI_015,31_1_1,5,acalypha deamii,pred
SCBI_015,31_1_1,5,circaea canadensis,pred
SCBI_015,31_1_1,5,toxicodendron radicans,pred
SCBI_015,31_1_4,4,actaea pachypoda,pred
SCBI_015,31_1_4,4,actaea racemosa,pred
SCBI_015,31_1_4,4,circaea canadensis,pred
SCBI_015,31_1_4,4,lonicera japonica,pred
SCBI_015,32_1_2,4,fraxinus americana,pred
SCBI_015,32_1_2,4,toxicodendron radicans,pred
SCBI_015,32_1_2,4,fraxinus pennsylvanica,pred
SCBI_015,32_1_2,4,stellaria pubera,pred
SCBI_015,32_1_4,3,toxicodendron radicans,pred
SCBI_015,32_1_4,3,fraxinus americana,pred
SCBI_015,32_1_4,3,fraxinus pennsylvanica,pred
SCBI_015,40_1_1,6,actaea racemosa,pred
SCBI_015,40_1_1,6,parthenocissus quinquefolia,pred
SCBI_015,40_1_1,6,asimina triloba,pred
SCBI_015,40_1_1,6,viola pubescens,pred
SCBI_015,40_1_1,6,viola sororia,pred
