"genus","species","scientific_name","common_name"
"Symphyotrichum","pilosum","Symphyotrichum pilosum"," var. pilosum"
"Symphyotrichum","pilosum","Symphyotrichum pilosum"," var. pringlei"
"Symphyotrichum","praealtum","Symphyotrichum praealtum"," Willow-Leaf American-Aster"
"Symphyotrichum","praealtum","Symphyotrichum praealtum"," var. angustior"
"Symphyotrichum","prenanthoides","Symphyotrichum prenanthoides"," Crooked-Stem American-Aster"
"Symphyotrichum","puniceum","Symphyotrichum puniceum"," Purple-Stem American-Aster"
"Symphyotrichum","puniceum","Symphyotrichum puniceum"," var. puniceum"
"Symphyotrichum","racemosum","Symphyotrichum racemosum"," Fragile-Stem American-Aster"
"Symphyotrichum","undulatum","Symphyotrichum undulatum"," Wavy-Leaf American-Aster"
"Symphyotrichum","urophyllum","Symphyotrichum urophyllum"," White Arrow American-Aster"
"Symplocarpus","foetidus","Symplocarpus foetidus"," Skunk-Cabbage"
"Taenidia","integerrima","Taenidia integerrima"," Yellow-Pimpernel"
"Taenidia","montana","Taenidia montana"," Mountain-Pimpernel"
"Tagetes","erecta","Tagetes erecta"," Aztec Marigold"
"Tagetes","patula","Tagetes patula"," French Marigold"
"Taraxacum","officinale","Taraxacum officinale"," Common Dandelion"
"Taxus","canadensis","Taxus canadensis"," American Yew"
"Tephrosia","virginiana","Tephrosia virginiana"," Goat's-Rue"
"Teucrium","canadense","Teucrium canadense"," American Germander"
"Teucrium","canadense","Teucrium canadense"," var. canadense"
"Thalictrum","coriaceum","Thalictrum coriaceum"," Maid-of-the-Mist"
"Thalictrum","dioicum","Thalictrum dioicum"," Early Meadow-Rue"
"Thalictrum","pubescens","Thalictrum pubescens"," King-of-the-Meadow"
"Thalictrum","revolutum","Thalictrum revolutum"," Waxy-Leaf Meadow-Rue"
"Thalictrum","thalictroides","Thalictrum thalictroides"," Rue-Anemone"
"Thaspium","barbinode","Thaspium barbinode"," Hairy-Joint Meadow-Parsnip"
"Thaspium","trifoliatum","Thaspium trifoliatum"," Purple Meadow-Parsnip"
"Thaspium","trifoliatum","Thaspium trifoliatum"," var. trifoliatum"
"Thelypteris","palustris","Thelypteris palustris"," Eastern Marsh Fern"
"Thelypteris","palustris","Thelypteris palustris"," var. pubescens"
"Thlaspi","alliaceum","Thlaspi alliaceum"," Roadside Field Pennycress"
"Thlaspi","arvense","Thlaspi arvense"," Field Pennycress"
"Thuja","occidentalis","Thuja occidentalis"," Eastern Arborvitae"
"Tilia","americana","Tilia americana"," American Basswood"
"Tilia","americana","Tilia americana"," var. americana"
"Tilia","americana","Tilia americana"," var. heterophylla"
"Tipularia","discolor","Tipularia discolor"," Crippled-Cranefly"
"Torilis","arvensis","Torilis arvensis"," Spreading Hedge-Parsley"
"Torilis","arvensis","Torilis arvensis"," ssp. arvensis"
"Torilis","japonica","Torilis japonica"," Erect Hedge-Parsley"
"Toxicodendron","pubescens","Toxicodendron pubescens"," Eastern Poison-Oak"
"Toxicodendron","radicans","Toxicodendron radicans"," Eastern Poison Ivy"
"Toxicodendron","radicans","Toxicodendron radicans"," ssp. negundo"
"Toxicodendron","radicans","Toxicodendron radicans"," ssp. radicans"
"Tradescantia","virginiana","Tradescantia virginiana"," Virginia Spiderwort"
"Tragopogon","dubius","Tragopogon dubius"," Meadow Goat's-Beard"
"Tragopogon","porrifolius","Tragopogon porrifolius"," Salsify"
"Tragopogon","pratensis","Tragopogon pratensis"," Jack-Go-To-Bed-At-Noon"
"Trichophorum","planifolium","Trichophorum planifolium"," Bashful Leafless-Bulrush"
"Trichostema","brachiatum","Trichostema brachiatum"," False Pennyroyal"
"Trichostema","dichotomum","Trichostema dichotomum"," Forked Bluecurls"
"Trichostema","setaceum","Trichostema setaceum"," Narrow-Leaf Bluecurls"
"Tridens","flavus","Tridens flavus"," Tall Redtop"
"Tridens","flavus","Tridens flavus"," var. flavus"
"Trifolium","arvense","Trifolium arvense"," Rabbit-Foot Clover"
"Trifolium","aureum","Trifolium aureum"," Greater Hop Clover"
"Trifolium","campestre","Trifolium campestre"," Lesser Hop Clover"
"Trifolium","hybridum","Trifolium hybridum"," Alsike Clover"
"Trifolium","pratense","Trifolium pratense"," Red Clover"
"Trifolium","repens","Trifolium repens"," White Clover"
"Trifolium","virginicum","Trifolium virginicum"," Kates Mountain Clover"
"Trillium","cernuum","Trillium cernuum"," Whip-Poor-Will-Flower"
"Trillium","grandiflorum","Trillium grandiflorum"," Large-Flower Trillium"
"Trillium","luteum","Trillium luteum"," Yellow Trillium"
"Trillium","sessile","Trillium sessile"," Toadshade"
"Triodanis","perfoliata","Triodanis perfoliata"," Clasping-Leaf Venus'-Looking-Glass"
"Triodanis","perfoliata","Triodanis perfoliata"," ssp. perfoliata"
"Triosteum","angustifolium","Triosteum angustifolium"," Yellow-Fruit Horse-Gentian"
"Triosteum","perfoliatum","Triosteum perfoliatum"," Feverwort"
"Tripsacum","dactyloides","Tripsacum dactyloides"," Eastern Mock Grama"
"Triticum","aestivum","Triticum aestivum"," Bread Wheat"
"Tsuga","canadensis","Tsuga canadensis"," Eastern Hemlock"
"Tussilago","farfara","Tussilago farfara"," Colt's-Foot"
"Typha","angustifolia","Typha angustifolia"," Narrow-Leaf Cat-Tail"
"Typha","×glauca","Typha ×glauca",""
"Typha","latifolia","Typha latifolia"," Broad-Leaf Cat-Tail"
"Ulmus","americana","Ulmus americana"," American Elm"
"Ulmus","parvifolia","Ulmus parvifolia"," Chinese Elm"
"Ulmus","pumila","Ulmus pumila"," Siberian Elm"
"Ulmus","rubra","Ulmus rubra"," Slippery Elm"
"Urtica","dioica","Urtica dioica"," Stinging Nettle"
"Urtica","dioica","Urtica dioica"," ssp. dioica"
"Urtica","dioica","Urtica dioica"," ssp. gracilis"
"Uvularia","perfoliata","Uvularia perfoliata"," Perfoliate Bellwort"
"Uvularia","puberula","Uvularia puberula"," Mountain Bellwort"
"Uvularia","sessilifolia","Uvularia sessilifolia"," Sessile-Leaf Bellwort"
"Vaccinium","angustifolium","Vaccinium angustifolium"," Late Lowbush Blueberry"
"Vaccinium","myrtilloides","Vaccinium myrtilloides"," Velvet-Leaf Blueberry"
"Vaccinium","pallidum","Vaccinium pallidum"," Early Lowbush Blueberry"
"Vaccinium","stamineum","Vaccinium stamineum"," Deerberry"
"Valerianella","locusta","Valerianella locusta"," Lamb's-Lettuce"
"Valerianella","radiata","Valerianella radiata"," Beaked Cornsalad"
"Vallisneria","americana","Vallisneria americana"," American Eel-Grass"
"Veratrum","hybridum","Veratrum hybridum"," Slender Bunchflower"
"Veratrum","parviflorum","Veratrum parviflorum"," Appalachian Bunchflower"
"Veratrum","viride","Veratrum viride"," American False Hellebore"
"Verbascum","blattaria","Verbascum blattaria"," White Moth Mullein"
"Verbascum","phlomoides","Verbascum phlomoides"," Orange Mullein"
"Verbascum","thapsus","Verbascum thapsus"," Great Mullein"
"Verbena","hastata","Verbena hastata"," Simpler's-Joy"
"Verbena","simplex","Verbena simplex"," Narrow-Leaf Vervain"
"Verbena","urticifolia","Verbena urticifolia"," White Vervain"
"Verbesina","alternifolia","Verbesina alternifolia"," Wingstem"
"Verbesina","occidentalis","Verbesina occidentalis"," Yellow Crownbeard"
"Vernonia","glauca","Vernonia glauca"," Broad-Leaf Ironweed"
"Vernonia","noveboracensis","Vernonia noveboracensis"," New York Ironweed"
"Veronica","agrestis","Veronica agrestis"," Green Field Speedwell"
"Veronica","americana","Veronica americana"," American-Brooklime"
"Veronica","anagallis-aquatica","Veronica anagallis-aquatica"," Blue Water Speedwell"
"Veronica","arvensis","Veronica arvensis"," Corn Speedwell"
"Veronica","dillenii","Veronica dillenii"," Dillenius' Speedwell"
"Veronica","hederifolia","Veronica hederifolia"," Ivy-Leaf Speedwell"
"Veronica","officinalis","Veronica officinalis"," Common Gypsyweed"
"Veronica","peregrina","Veronica peregrina"," Neckweed"
"Veronica","peregrina","Veronica peregrina"," ssp. peregrina"
"Veronica","persica","Veronica persica"," Bird-Eye Speedwell"
"Veronica","scutellata","Veronica scutellata"," Grass-Leaf Speedwell"
"Veronica","serpyllifolia","Veronica serpyllifolia"," Thyme-Leaf Speedwell"
"Veronica","serpyllifolia","Veronica serpyllifolia"," ssp. serpyllifolia"
"Viburnum","acerifolium","Viburnum acerifolium"," Maple-Leaf Arrow-Wood"
"Viburnum","dentatum","Viburnum dentatum"," Southern Arrow-Wood"
"Viburnum","dentatum","Viburnum dentatum"," var. dentatum"
"Viburnum","edule","Viburnum edule"," Squashberry"
"Viburnum","nudum","Viburnum nudum"," Possumhaw"
"Viburnum","nudum","Viburnum nudum"," var. nudum"
"Viburnum","opulus","Viburnum opulus"," Highbush-Cranberry"
"Viburnum","opulus","Viburnum opulus"," var. opulus"
"Viburnum","prunifolium","Viburnum prunifolium"," Smooth Blackhaw"
"Viburnum","rafinesquianum","Viburnum rafinesquianum"," Downy Arrow-Wood"
"Vicia","caroliniana","Vicia caroliniana"," Carolina Vetch"
"Vicia","sativa","Vicia sativa"," Garden Vetch"
"Vicia","sativa","Vicia sativa"," ssp. nigra"
"Vicia","villosa","Vicia villosa"," Winter Vetch"
"Vicia","villosa","Vicia villosa"," ssp. varia"
"Vicia","villosa","Vicia villosa"," ssp. villosa"
"Vinca","major","Vinca major"," Greater Periwinkle"
"Vinca","minor","Vinca minor"," Lesser Periwinkle"
"Viola","affinis","Viola affinis"," Sand Violet"
"Viola","arvensis","Viola arvensis"," European Field Pansy"
"Viola","bicolor","Viola bicolor"," Field Pansy"
"Viola","blanda","Viola blanda"," Sweet White Violet"
"Viola","blanda","Viola blanda"," var. palustriformis"
"Viola","canadensis","Viola canadensis"," Canadian White Violet"
"Viola","canadensis","Viola canadensis"," var. canadensis"
"Viola","cucullata","Viola cucullata"," Marsh Blue Violet"
"Viola","hirsutula","Viola hirsutula"," Southern Woodland Violet"
"Viola","labradorica","Viola labradorica"," Alpine Violet"
"Viola","lanceolata","Viola lanceolata"," Bog White Violet"
"Viola","lanceolata","Viola lanceolata"," ssp. lanceolata"
"Viola","pedata","Viola pedata"," Bird-Foot Violet"
"Viola","pubescens","Viola pubescens"," Downy Yellow Violet"
"Viola","sagittata","Viola sagittata"," Arrow-Leaf Violet"
"Viola","sagittata","Viola sagittata"," var. ovata"
"Viola","sagittata","Viola sagittata"," var. sagittata"
"Viola","sororia","Viola sororia"," Hooded Blue Violet"
"Viola","striata","Viola striata"," Striped Cream Violet"
"Viola","subsinuata","Viola subsinuata"," Early Blue Violet"
"Vitis","aestivalis","Vitis aestivalis"," Summer Grape"
"Vitis","aestivalis","Vitis aestivalis"," var. aestivalis"
"Vitis","aestivalis","Vitis aestivalis"," var. bicolor"
"Vitis","labrusca","Vitis labrusca"," Fox Grape"
"Vitis","riparia","Vitis riparia"," River-Bank Grape"
"Vitis","rotundifolia","Vitis rotundifolia"," Muscadine"
"Vitis","rotundifolia","Vitis rotundifolia"," var. rotundifolia"
"Vitis","vulpina","Vitis vulpina"," Frost Grape"
"Vulpia","octoflora","Vulpia octoflora"," Eight-Flower Six-Weeks Grass"
"Vulpia","octoflora","Vulpia octoflora"," var. octoflora"
"Wisteria","frutescens","Wisteria frutescens"," American Wisteria"
"Wolffia","brasiliensis","Wolffia brasiliensis"," Brazilian Watermeal"
"Wolffia","columbiana","Wolffia columbiana"," Columbian Watermeal"
"Woodsia","ilvensis","Woodsia ilvensis"," Rusty Cliff Fern"
"Woodsia","obtusa","Woodsia obtusa"," Blunt-Lobe Cliff Fern"
"Woodsia","obtusa","Woodsia obtusa"," ssp. obtusa"
"Xanthium","spinosum","Xanthium spinosum"," Spiny Cockleburr"
"Xanthium","strumarium","Xanthium strumarium"," Rough Cockleburr"
"Yucca","filamentosa","Yucca filamentosa"," Adam's-Needle"
"Zannichellia","palustris","Zannichellia palustris"," Horned-Pondweed"
"Zanthoxylum","americanum","Zanthoxylum americanum"," Toothachetree"
"Zizia","aptera","Zizia aptera"," Heart-Leaf Alexanders"
"Zizia","aurea","Zizia aurea"," Golden Alexanders"
"Zizia","trifoliata","Zizia trifoliata"," Meadow Alexa"
