label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Mentzelia densa Greene,Mentzelia densa,Mentzelia densa Greene,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia densa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia dispersa S. Watson,Mentzelia dispersa,Mentzelia dispersa S. Watson,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia dispersa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia laciniata (Rydb.) J. Darl.,Mentzelia laciniata,Mentzelia laciniata (Rydb.) J. Darl.,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia laciniata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia laevicaulis (Hook.) Torr. & A. Gray,Mentzelia laevicaulis,Mentzelia laevicaulis (Hook.) Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia laevicaulis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia marginata (Osterh.) H.J. Thomp. & Prigge,Mentzelia marginata,Mentzelia marginata (Osterh.) H.J. Thomp. & Prigge,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia marginata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia montana (Davidson) Davidson,Mentzelia montana,Mentzelia montana (Davidson) Davidson,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia montana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia multicaulis (Osterh.) A. Nelson ex J. Darl.,Mentzelia multicaulis,Mentzelia multicaulis (Osterh.) A. Nelson ex J. Darl.,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia multicaulis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia multiflora (Nutt.) A. Gray,Mentzelia multiflora,Mentzelia multiflora (Nutt.) A. Gray,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia multiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia nuda (Pursh) Torr. & A. Gray,Mentzelia nuda,Mentzelia nuda (Pursh) Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia nuda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia oligosperma Nutt. ex Sims,Mentzelia oligosperma,Mentzelia oligosperma Nutt. ex Sims,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia oligosperma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mentzelia pterosperma Eastw.,Mentzelia pterosperma,Mentzelia pterosperma Eastw.,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia pterosperma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia pumila Nutt. ex Torr. & A. Gray,Mentzelia pumila,Mentzelia pumila Nutt. ex Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia pumila,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Mentzelia reverchonii (Urb. & Gilg) H.J. Thomp. & Zavort.,Mentzelia reverchonii,Mentzelia reverchonii (Urb. & Gilg) H.J. Thomp. & Zavort.,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia reverchonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia rusbyi Wooton,Mentzelia rusbyi,Mentzelia rusbyi Wooton,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia rusbyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia sinuata (Rydb.) R.J. Hill,Mentzelia sinuata,Mentzelia sinuata (Rydb.) R.J. Hill,Animalia Brachiopoda Rhynchonellata Spiriferinidae Mentzelia sinuata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mentzelia speciosa Osterh.,Mentzelia speciosa,Mentzelia speciosa Osterh.,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia speciosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Menyanthes L.,Menyanthes ,Menyanthes L.,Plantae Tracheophyta Magnoliopsida Asterales Menyanthaceae Menyanthes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Menyanthes trifoliata L.,Menyanthes trifoliata,Menyanthes trifoliata L.,Plantae Tracheophyta Magnoliopsida Asterales Menyanthaceae Menyanthes trifoliata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mertensia Roth,Mertensia ,Mertensia Roth,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Mertensia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mertensia arizonica Greene,Mertensia arizonica,Mertensia arizonica Greene,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Mertensia arizonica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mertensia brevistyla S. Watson,Mertensia brevistyla,Mertensia brevistyla S. Watson,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Mertensia brevistyla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mertensia ciliata (James ex Torr.) G. Don,Mertensia ciliata,Mertensia ciliata (James ex Torr.) G. Don,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Mertensia ciliata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mertensia franciscana A. Heller,Mertensia franciscana,Mertensia franciscana A. Heller,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Mertensia franciscana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mertensia humilis Rydb.,Mertensia humilis,Mertensia humilis Rydb.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Mertensia humilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mertensia lanceolata (Pursh) DC.,Mertensia lanceolata,Mertensia lanceolata (Pursh) DC.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Mertensia lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mertensia oblongifolia (Nutt.) G. Don,Mertensia oblongifolia,Mertensia oblongifolia (Nutt.) G. Don,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Mertensia oblongifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Microseris D. Don,Microseris ,Microseris D. Don,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Microseris,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Microseris nutans (Hook.) Sch. Bip.,Microseris nutans,Microseris nutans (Hook.) Sch. Bip.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Microseris nutans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Microsteris Greene,Microsteris ,Microsteris Greene,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Microsteris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Microsteris gracilis (Hook.) Greene,Phlox gracilis,Microsteris gracilis (Hook.) Greene,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Phlox gracilis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mimosa L.,Mimosa ,Mimosa L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Mimosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mimosa borealis A. Gray,Mimosa borealis,Mimosa borealis A. Gray,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Mimosa borealis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner,Mimosa quadrivalvis,Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Mimosa quadrivalvis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mimulus L.,Mimulus ,Mimulus L.,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Mimulus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mimulus breweri (Greene) Coville,Erythranthe breweri,Mimulus breweri (Greene) Coville,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Erythranthe breweri,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Mimulus eastwoodiae Rydb.,Erythranthe eastwoodiae,Mimulus eastwoodiae Rydb.,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Erythranthe eastwoodiae,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mimulus floribundus Lindl.,Erythranthe floribunda,Mimulus floribundus Lindl.,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Erythranthe floribunda,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mimulus gemmiparus W.A. Weber,Erythranthe gemmipara,Mimulus gemmiparus W.A. Weber,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Erythranthe gemmipara,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mimulus glabratus Kunth var. glabratus,Erythranthe glabrata,Mimulus glabratus Kunth var. glabratus,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Erythranthe glabrata,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Mimulus lewisii Pursh,Erythranthe lewisii,Mimulus lewisii Pursh,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Erythranthe lewisii,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mimulus moschatus Douglas ex Lindl.,Mimulus moschatus,Mimulus moschatus Douglas ex Lindl.,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Mimulus moschatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mimulus ringens L.,Mimulus ringens,Mimulus ringens L.,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Mimulus ringens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mimulus rubellus A. Gray,Erythranthe rubella,Mimulus rubellus A. Gray,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Erythranthe rubella,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mimulus suksdorfii A. Gray,Erythranthe suksdorfii,Mimulus suksdorfii A. Gray,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Erythranthe suksdorfii,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mimulus tilingii Regel,Erythranthe tilingii,Mimulus tilingii Regel,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Erythranthe tilingii,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Minuartia elegans (Cham. & Schltdl.) Schischkin,Sabulina elegans,Minuartia elegans (Cham. & Schltdl.) Schischkin,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Sabulina elegans,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Minuartia macrantha (Rydb.) House,Sabulina macrantha,Minuartia macrantha (Rydb.) House,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Sabulina macrantha,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Minuartia nuttallii (Pax) Briq. ssp. nuttallii,Sabulina nuttallii,Minuartia nuttallii (Pax) Briq. ssp. nuttallii,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Sabulina nuttallii,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Minuartia obtusiloba (Rydb.) House,Cherleria obtusiloba,Minuartia obtusiloba (Rydb.) House,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cherleria obtusiloba,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Minuartia rubella (Wahlenb.) Hiern.,Minuartia rubella,Minuartia rubella (Wahlenb.) Hiern.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Minuartia rubella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Minuartia stricta (Sw.) Hiern.,Sabulina stricta,Minuartia stricta (Sw.) Hiern.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Sabulina stricta,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mirabilis L.,Mirabilis ,Mirabilis L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mirabilis albida (Walter) Heimerl,Mirabilis albida,Mirabilis albida (Walter) Heimerl,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis albida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mirabilis alipes (S. Watson) Pilz,Mirabilis alipes,Mirabilis alipes (S. Watson) Pilz,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis alipes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mirabilis comata (Small) Standl.,Mirabilis comata,Mirabilis comata (Small) Standl.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis comata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mirabilis decipiens (Standl.) Standl.,Mirabilis decipiens,Mirabilis decipiens (Standl.) Standl.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis decipiens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mirabilis glabra (S. Watson) Standl.,Mirabilis glabra,Mirabilis glabra (S. Watson) Standl.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis glabra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mirabilis hirsuta (Pursh) MacMill.,Mirabilis hirsuta,Mirabilis hirsuta (Pursh) MacMill.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis hirsuta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mirabilis linearis (Pursh) Heimerl,Mirabilis linearis,Mirabilis linearis (Pursh) Heimerl,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis linearis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mirabilis melanotricha (Standl.) Spellenb.,Mirabilis melanotricha,Mirabilis melanotricha (Standl.) Spellenb.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis melanotricha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mirabilis multiflora (Torr.) A. Gray,Mirabilis multiflora,Mirabilis multiflora (Torr.) A. Gray,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis multiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mirabilis nyctaginea (Michx.) MacMill.,Mirabilis nyctaginea,Mirabilis nyctaginea (Michx.) MacMill.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis nyctaginea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mirabilis oxybaphoides (A. Gray) A. Gray,Mirabilis oxybaphoides,Mirabilis oxybaphoides (A. Gray) A. Gray,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis oxybaphoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mirabilis rotundifolia (Greene) Standl.,Mirabilis rotundifolia,Mirabilis rotundifolia (Greene) Standl.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis rotundifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Miscanthus Andersson,Miscanthus ,Miscanthus Andersson,Plantae Tracheophyta Liliopsida Poales Poaceae Miscanthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Miscanthus sinensis Andersson,Miscanthus sinensis,Miscanthus sinensis Andersson,Plantae Tracheophyta Liliopsida Poales Poaceae Miscanthus sinensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mitella L.,Mitella ,Mitella L.,Plantae Tracheophyta Magnoliopsida Saxifragales Saxifragaceae Mitella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mitella pentandra Hook.,Pectiantia pentandra,Mitella pentandra Hook.,Plantae Tracheophyta Magnoliopsida Saxifragales Saxifragaceae Pectiantia pentandra,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Mitella stauropetala Piper,Ozomelis stauropetala,Mitella stauropetala Piper,Plantae Tracheophyta Magnoliopsida Saxifragales Saxifragaceae Ozomelis stauropetala,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Moehringia L.,Moehringia ,Moehringia L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Moehringia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Moehringia lateriflora (L.) Fenzl,Moehringia lateriflora,Moehringia lateriflora (L.) Fenzl,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Moehringia lateriflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Moehringia macrophylla (Hook.) Fenzl,Moehringia macrophylla,Moehringia macrophylla (Hook.) Fenzl,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Moehringia macrophylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mollugo L.,Mollugo ,Mollugo L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Molluginaceae Mollugo,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mollugo verticillata L.,Mollugo verticillata,Mollugo verticillata L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Molluginaceae Mollugo verticillata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Monarda L.,Monarda ,Monarda L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Monarda fistulosa L.,Monarda fistulosa,Monarda fistulosa L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda fistulosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Monarda pectinata Nutt.,Monarda pectinata,Monarda pectinata Nutt.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda pectinata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monardella Benth.,Monardella ,Monardella Benth.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monardella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monardella glauca Greene,Monardella odoratissima,Monardella glauca Greene,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monardella odoratissima,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Moneses Salisb. ex Gray,Moneses ,Moneses Salisb. ex Gray,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Moneses,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Moneses uniflora (L.) A. Gray,Moneses uniflora,Moneses uniflora (L.) A. Gray,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Moneses uniflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monolepis nuttalliana (Schult.) Greene,Blitum nuttallianum,Monolepis nuttalliana (Schult.) Greene,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Blitum nuttallianum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Monolepis pusilla Torr. ex S. Watson,Micromonolepis pusilla,Monolepis pusilla Torr. ex S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Micromonolepis pusilla,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Monotropa L.,Monotropa ,Monotropa L.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Monotropa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monotropa hypopitys L.,Hypopitys monotropa,Monotropa hypopitys L.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Hypopitys monotropa,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Montia L.,Montia ,Montia L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Montia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Montia chamissoi (Ledeb. ex Spreng.) Greene,Montia chamissoi,Montia chamissoi (Ledeb. ex Spreng.) Greene,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Montia chamissoi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Morus L.,Morus ,Morus L.,Plantae Tracheophyta Magnoliopsida Rosales Moraceae Morus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Morus alba L.,Morus alba,Morus alba L.,Plantae Tracheophyta Magnoliopsida Rosales Moraceae Morus alba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Muhlenbergia Schreb.,Muhlenbergia ,Muhlenbergia Schreb.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Muhlenbergia andina (Nutt.) Hitchc.,Muhlenbergia andina,Muhlenbergia andina (Nutt.) Hitchc.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia andina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia arenacea (Buckley) Hitchc.,Muhlenbergia arenacea,Muhlenbergia arenacea (Buckley) Hitchc.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia arenacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia arenicola Buckley,Muhlenbergia arenicola,Muhlenbergia arenicola Buckley,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia arenicola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia asperifolia (Nees & Meyen ex Trin.) Parodi,Muhlenbergia asperifolia,Muhlenbergia asperifolia (Nees & Meyen ex Trin.) Parodi,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia asperifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Muhlenbergia brevis C.O. Goodding,Muhlenbergia brevis,Muhlenbergia brevis C.O. Goodding,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia brevis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.,Muhlenbergia cuspidata,Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia cuspidata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Muhlenbergia depauperata Scribn.,Muhlenbergia depauperata,Muhlenbergia depauperata Scribn.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia depauperata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia filiculmis Vasey,Muhlenbergia filiculmis,Muhlenbergia filiculmis Vasey,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia filiculmis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Muhlenbergia filiformis (Thurb. ex S. Watson) Rydb.,Muhlenbergia filiformis,Muhlenbergia filiformis (Thurb. ex S. Watson) Rydb.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia filiformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia glomerata (Willd.) Trin.,Muhlenbergia glomerata,Muhlenbergia glomerata (Willd.) Trin.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia glomerata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia mexicana (L.) Trin.,Muhlenbergia mexicana,Muhlenbergia mexicana (L.) Trin.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia mexicana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia minutissima (Steud.) Swallen,Muhlenbergia minutissima,Muhlenbergia minutissima (Steud.) Swallen,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia minutissima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia montana (Nutt.) Hitchc.,Muhlenbergia montana,Muhlenbergia montana (Nutt.) Hitchc.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia montana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia pauciflora Buckley,Muhlenbergia pauciflora,Muhlenbergia pauciflora Buckley,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia pauciflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia porteri Scribn. ex Beal,Muhlenbergia porteri,Muhlenbergia porteri Scribn. ex Beal,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia porteri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Muhlenbergia pungens Thurb.,Muhlenbergia pungens,Muhlenbergia pungens Thurb.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia pungens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
"Muhlenbergia racemosa (Michx.) Britton, Sterns & Poggenb.",Muhlenbergia racemosa,"Muhlenbergia racemosa (Michx.) Britton, Sterns & Poggenb.",Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia racemosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
