label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Carya tomentosa (Lam.) Nutt.,Carya alba,Carya tomentosa (Lam.) Nutt.,Plantae Tracheophyta Magnoliopsida Fagales Juglandaceae Carya alba,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Catananche caerulea L.,Catananche caerulea,Catananche caerulea L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Catananche caerulea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Celastrus orbiculatus Thunb.,Celastrus orbiculatus,Celastrus orbiculatus Thunb.,Plantae Tracheophyta Magnoliopsida Celastrales Celastraceae Celastrus orbiculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Celastrus scandens L.,Celastrus scandens,Celastrus scandens L.,Plantae Tracheophyta Magnoliopsida Celastrales Celastraceae Celastrus scandens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Celtis occidentalis L.,Celtis occidentalis,Celtis occidentalis L.,Plantae Tracheophyta Magnoliopsida Rosales Cannabaceae Celtis occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,Centaurea stoebe,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea stoebe,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cerastium fontanum Baumg. ssp. vulgare (Hartm.) Greuter & Burdet,Cerastium holosteoides,Cerastium fontanum Baumg. ssp. vulgare (Hartm.) Greuter & Burdet,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium holosteoides,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Cerastium glomeratum Thuill.,Cerastium glomeratum,Cerastium glomeratum Thuill.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium glomeratum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cerastium sp.,Cerastium ,Cerastium sp.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Cercis canadensis L. var. canadensis,Cercis canadensis,Cercis canadensis L. var. canadensis,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Cercis canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chaerophyllum procumbens (L.) Crantz var. procumbens,Chaerophyllum procumbens,Chaerophyllum procumbens (L.) Crantz var. procumbens,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Chaerophyllum procumbens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chaiturus marrubiastrum (L.) Rchb.,Chaiturus marrubiastrum,Chaiturus marrubiastrum (L.) Rchb.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Chaiturus marrubiastrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chamaecrista sp.,Chamaecrista ,Chamaecrista sp.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Chamaecrista,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Chenopodium album L.,Chenopodium album,Chenopodium album L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium album,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chimaphila maculata (L.) Pursh,Chimaphila maculata,Chimaphila maculata (L.) Pursh,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Chimaphila maculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Chondrilla juncea L.,Chondrilla juncea,Chondrilla juncea L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Chondrilla juncea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cichorium intybus L.,Cichorium intybus,Cichorium intybus L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cichorium intybus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cichorium sp.,Cichorium ,Cichorium sp.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cichorium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cinna arundinacea L.,Cinna arundinacea,Cinna arundinacea L.,Plantae Tracheophyta Liliopsida Poales Poaceae Cinna arundinacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Circaea lutetiana L.,Circaea lutetiana,Circaea lutetiana L.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Circaea lutetiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Circaea lutetiana L. ssp. canadensis (L.) Asch. & Magnus,Circaea canadensis,Circaea lutetiana L. ssp. canadensis (L.) Asch. & Magnus,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Circaea canadensis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Cirsium discolor (Muhl. ex Willd.) Spreng.,Cirsium discolor,Cirsium discolor (Muhl. ex Willd.) Spreng.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cirsium discolor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Cirsium virginianum (L.) Michx.,Cirsium virginianum,Cirsium virginianum (L.) Michx.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cirsium virginianum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cirsium vulgare (Savi) Ten.,Cirsium vulgare,Cirsium vulgare (Savi) Ten.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cirsium vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Clematis terniflora DC.,Clematis terniflora,Clematis terniflora DC.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Clematis terniflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Clematis virginiana L.,Clematis virginiana,Clematis virginiana L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Clematis virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Clinopodium vulgare L.,Clinopodium vulgare,Clinopodium vulgare L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Clinopodium vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Colchicum autumnale L.,Colchicum autumnale,Colchicum autumnale L.,Plantae Tracheophyta Liliopsida Liliales Colchicaceae Colchicum autumnale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Collinsonia canadensis L.,Collinsonia canadensis,Collinsonia canadensis L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Collinsonia canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Commelina communis L.,Commelina communis,Commelina communis L.,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Commelina communis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Conopholis americana (L.) Wallr.,Conopholis americana,Conopholis americana (L.) Wallr.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Conopholis americana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Consolida ajacis (L.) Schur,Delphinium ajacis,Consolida ajacis (L.) Schur,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Delphinium ajacis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Convolvulus arvensis L.,Convolvulus arvensis,Convolvulus arvensis L.,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Convolvulus arvensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Conyza canadensis (L.) Cronquist,Erigeron canadensis,Conyza canadensis (L.) Cronquist,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron canadensis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Conyza floribunda Kunth,Erigeron floribundus,Conyza floribunda Kunth,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron floribundus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Coreopsis lanceolata L.,Coreopsis lanceolata,Coreopsis lanceolata L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Coreopsis lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cornus alternifolia L. f.,Cornus alternifolia,Cornus alternifolia L. f.,Plantae Tracheophyta Magnoliopsida Cornales Cornaceae Cornus alternifolia,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Cornus florida L.,Cornus florida,Cornus florida L.,Plantae Tracheophyta Magnoliopsida Cornales Cornaceae Cornus florida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Corydalis flavula (Raf.) DC.,Corydalis flavula,Corydalis flavula (Raf.) DC.,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Corydalis flavula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Crataegus sp.,Crataegus ,Crataegus sp.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Crataegus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cruciata pedemontana (Bellardi) Ehrend.,Cruciata pedemontana,Cruciata pedemontana (Bellardi) Ehrend.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Cruciata pedemontana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cryptotaenia canadensis (L.) DC.,Cryptotaenia canadensis,Cryptotaenia canadensis (L.) DC.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Cryptotaenia canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cynanchum laeve (Michx.) Pers.,Cynanchum laeve,Cynanchum laeve (Michx.) Pers.,Plantae Tracheophyta Magnoliopsida Gentianales Apocynaceae Cynanchum laeve,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cynoglossum officinale L.,Cynoglossum officinale,Cynoglossum officinale L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Cynoglossum officinale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Cynoglossum virginianum L.,Andersonglossum virginianum,Cynoglossum virginianum L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Andersonglossum virginianum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Cyperus esculentus L.,Cyperus esculentus,Cyperus esculentus L.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Cyperus esculentus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Cyperus lancastriensis Porter ex A. Gray,Cyperus lancastriensis,Cyperus lancastriensis Porter ex A. Gray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Cyperus lancastriensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cyperus lupulinus (Spreng.) Marcks,Cyperus lupulinus,Cyperus lupulinus (Spreng.) Marcks,Plantae Tracheophyta Liliopsida Poales Cyperaceae Cyperus lupulinus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Cyperus pilosus Vahl,Cyperus pilosus,Cyperus pilosus Vahl,Plantae Tracheophyta Liliopsida Poales Cyperaceae Cyperus pilosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Cyperus strigosus L.,Cyperus strigosus,Cyperus strigosus L.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Cyperus strigosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dactylis glomerata L.,Dactylis glomerata,Dactylis glomerata L.,Plantae Tracheophyta Liliopsida Poales Poaceae Dactylis glomerata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Danthonia compressa Austin,Danthonia compressa,Danthonia compressa Austin,Plantae Tracheophyta Liliopsida Poales Poaceae Danthonia compressa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.,Danthonia spicata,Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.,Plantae Tracheophyta Liliopsida Poales Poaceae Danthonia spicata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Daucus carota L.,Daucus carota,Daucus carota L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Daucus carota,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Dennstaedtia punctilobula (Michx.) T. Moore,Sitobolium punctilobum,Dennstaedtia punctilobula (Michx.) T. Moore,Plantae Tracheophyta Polypodiopsida Polypodiales Dennstaedtiaceae Sitobolium punctilobum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Deparia acrostichoides (Sw.) M. Kato,Deparia acrostichoides,Deparia acrostichoides (Sw.) M. Kato,Plantae Tracheophyta Polypodiopsida Polypodiales Athyriaceae Deparia acrostichoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Desmodium canadense (L.) DC.,Desmodium canadense,Desmodium canadense (L.) DC.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Desmodium canadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Desmodium canescens (L.) DC.,Desmodium canescens,Desmodium canescens (L.) DC.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Desmodium canescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Desmodium nudiflorum (L.) DC.,Hylodesmum nudiflorum,Desmodium nudiflorum (L.) DC.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Hylodesmum nudiflorum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Desmodium paniculatum (L.) DC.,Desmodium paniculatum,Desmodium paniculatum (L.) DC.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Desmodium paniculatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dianthus armeria L.,Dianthus armeria,Dianthus armeria L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Dianthus armeria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium boreale (Nash) Freckmann,Dichanthelium boreale,Dichanthelium boreale (Nash) Freckmann,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium boreale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium boscii (Poir.) Gould & C.A. Clark,Dichanthelium boscii,Dichanthelium boscii (Poir.) Gould & C.A. Clark,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium boscii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium clandestinum (L.) Gould,Dichanthelium clandestinum,Dichanthelium clandestinum (L.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium clandestinum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium oligosanthes (Schult.) Gould,Dichanthelium oligosanthes,Dichanthelium oligosanthes (Schult.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium oligosanthes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould,Dichanthelium scribnerianum,Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium scribnerianum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Dichanthelium sp.,Dichanthelium ,Dichanthelium sp.,Plantae Tracheophyta Liliopsida Poales Poaceae Dichanthelium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Digitaria villosa (Walter) Pers.,Digitaria villosa,Digitaria villosa (Walter) Pers.,Plantae Tracheophyta Liliopsida Poales Poaceae Digitaria villosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Dioscorea villosa L.,Dioscorea villosa,Dioscorea villosa L.,Plantae Tracheophyta Liliopsida Dioscoreales Dioscoreaceae Dioscorea villosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Diospyros virginiana L.,Diospyros virginiana,Diospyros virginiana L.,Plantae Tracheophyta Magnoliopsida Ericales Ebenaceae Diospyros virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dipsacus laciniatus L.,Dipsacus laciniatus,Dipsacus laciniatus L.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Dipsacus laciniatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Dryopteris carthusiana (Vill.) H.P. Fuchs,Dryopteris carthusiana,Dryopteris carthusiana (Vill.) H.P. Fuchs,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris carthusiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Dryopteris marginalis (L.) A. Gray,Dryopteris marginalis,Dryopteris marginalis (L.) A. Gray,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Dryopteris marginalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Duchesnea indica (Andrews) Focke,Potentilla indica,Duchesnea indica (Andrews) Focke,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Potentilla indica,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Echium vulgare L.,Echium vulgare,Echium vulgare L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Echium vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Elaeagnus umbellata Thunb.,Elaeagnus umbellata,Elaeagnus umbellata Thunb.,Plantae Tracheophyta Magnoliopsida Rosales Elaeagnaceae Elaeagnus umbellata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Eleocharis sp.,Eleocharis ,Eleocharis sp.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Eleocharis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ellisia nyctelea (L.) L.,Ellisia nyctelea,Ellisia nyctelea (L.) L.,Plantae Tracheophyta Magnoliopsida Boraginales Hydrophyllaceae Ellisia nyctelea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Elymus hystrix L. var. hystrix,Elymus hystrix,Elymus hystrix L. var. hystrix,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus hystrix,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Elymus macgregorii R. Brooks & J.J.N. Campb.,Elymus macgregorii,Elymus macgregorii R. Brooks & J.J.N. Campb.,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus macgregorii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Elymus repens (L.) Gould,Elymus repens,Elymus repens (L.) Gould,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus repens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Elymus riparius Wiegand,Elymus riparius,Elymus riparius Wiegand,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus riparius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Elymus sp.,Elymus ,Elymus sp.,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Elymus villosus Muhl. ex Willd.,Elymus villosus,Elymus villosus Muhl. ex Willd.,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus villosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Elymus virginicus L.,Elymus virginicus,Elymus virginicus L.,Plantae Tracheophyta Liliopsida Poales Poaceae Elymus virginicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eragrostis spectabilis (Pursh) Steud.,Eragrostis spectabilis,Eragrostis spectabilis (Pursh) Steud.,Plantae Tracheophyta Liliopsida Poales Poaceae Eragrostis spectabilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erigeron annuus (L.) Pers.,Erigeron annuus,Erigeron annuus (L.) Pers.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron annuus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron philadelphicus L. var. philadelphicus,Erigeron philadelphicus,Erigeron philadelphicus L. var. philadelphicus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron philadelphicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron strigosus Muhl. ex Willd. var. strigosus,Erigeron strigosus,Erigeron strigosus Muhl. ex Willd. var. strigosus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron strigosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Euonymus alatus (Thunb.) Siebold,Euonymus alatus,Euonymus alatus (Thunb.) Siebold,Plantae Tracheophyta Magnoliopsida Celastrales Celastraceae Euonymus alatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Euonymus fortunei (Turcz.) Hand.-Maz.,Euonymus fortunei,Euonymus fortunei (Turcz.) Hand.-Maz.,Plantae Tracheophyta Magnoliopsida Celastrales Celastraceae Euonymus fortunei,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Euonymus sp.,Euonymus ,Euonymus sp.,Plantae Tracheophyta Magnoliopsida Celastrales Celastraceae Euonymus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eupatorium sp.,Eupatorium ,Eupatorium sp.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Eupatorium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Euphorbia corollata L.,Euphorbia corollata,Euphorbia corollata L.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia corollata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Euphorbia spathulata Lam.,Euphorbia spathulata,Euphorbia spathulata Lam.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia spathulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eurybia divaricata (L.) G.L. Nesom,Eurybia divaricata,Eurybia divaricata (L.) G.L. Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Eurybia divaricata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eutrochium sp.,Eutrochium ,Eutrochium sp.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Eutrochium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Fagus grandifolia Ehrh.,Fagus grandifolia,Fagus grandifolia Ehrh.,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Fagus grandifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Festuca rubra L.,Festuca rubra,Festuca rubra L.,Plantae Tracheophyta Liliopsida Poales Poaceae Festuca rubra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Festuca sp.,Festuca ,Festuca sp.,Plantae Tracheophyta Liliopsida Poales Poaceae Festuca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Festuca subverticillata (Pers.) Alexeev,Festuca subverticillata,Festuca subverticillata (Pers.) Alexeev,Plantae Tracheophyta Liliopsida Poales Poaceae Festuca subverticillata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Fragaria sp.,Fragaria ,Fragaria sp.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Fragaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Fragaria virginiana Duchesne,Fragaria virginiana,Fragaria virginiana Duchesne,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Fragaria virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Fraxinus americana L.,Fraxinus americana,Fraxinus americana L.,Plantae Tracheophyta Magnoliopsida Lamiales Oleaceae Fraxinus americana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Fraxinus pennsylvanica Marshall,Fraxinus pennsylvanica,Fraxinus pennsylvanica Marshall,Plantae Tracheophyta Magnoliopsida Lamiales Oleaceae Fraxinus pennsylvanica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Galearis spectabilis (L.) Raf.,Galearis spectabilis,Galearis spectabilis (L.) Raf.,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Galearis spectabilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Galium aparine L.,Galium aparine,Galium aparine L.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Galium aparine,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Galium circaezans Michx.,Galium circaezans,Galium circaezans Michx.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Galium circaezans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Galium concinnum Torr. & A. Gray,Galium concinnum,Galium concinnum Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Galium concinnum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Galium latifolium Michx.,Galium latifolium,Galium latifolium Michx.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Galium latifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
