label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Lycopus amplectens Raf.,Lycopus amplectens,Lycopus amplectens Raf.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus amplectens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopus europaeus L.,Lycopus europaeus,Lycopus europaeus L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus europaeus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lycopus rubellus Moench,Lycopus rubellus,Lycopus rubellus Moench,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus rubellus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopus uniflorus Michx.,Lycopus uniflorus,Lycopus uniflorus Michx.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus uniflorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lycopus virginicus L.,Lycopus virginicus,Lycopus virginicus L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus virginicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lycopus ×sherardii Steele (pro sp.) [uniflorus × virginicus],Lycopus sherardii,Lycopus ×sherardii Steele (pro sp.) [uniflorus × virginicus],Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus sherardii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lygodium Sw.,Lygodium ,Lygodium Sw.,Plantae Tracheophyta Polypodiopsida Schizaeales Lygodiaceae Lygodium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lygodium palmatum (Bernh.) Sw.,Lygodium palmatum,Lygodium palmatum (Bernh.) Sw.,Plantae Tracheophyta Polypodiopsida Schizaeales Lygodiaceae Lygodium palmatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lyonia Nutt.,Lyonia ,Lyonia Nutt.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Lyonia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lyonia ligustrina (L.) DC.,Lyonia ligustrina,Lyonia ligustrina (L.) DC.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Lyonia ligustrina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lyonia lucida (Lam.) K. Koch,Lyonia lucida,Lyonia lucida (Lam.) K. Koch,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Lyonia lucida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lyonia mariana (L.) D. Don,Lyonia mariana,Lyonia mariana (L.) D. Don,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Lyonia mariana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lysimachia L.,Lysimachia ,Lysimachia L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lysimachia ciliata L.,Lysimachia ciliata,Lysimachia ciliata L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia ciliata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lysimachia hybrida Michx.,Lysimachia hybrida,Lysimachia hybrida Michx.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia hybrida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lysimachia lanceolata Walter,Lysimachia lanceolata,Lysimachia lanceolata Walter,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lysimachia nummularia L.,Lysimachia nummularia,Lysimachia nummularia L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia nummularia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lysimachia quadriflora Sims,Lysimachia quadriflora,Lysimachia quadriflora Sims,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia quadriflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lysimachia quadrifolia L.,Lysimachia quadrifolia,Lysimachia quadrifolia L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia quadrifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lysimachia radicans Hook.,Lysimachia radicans,Lysimachia radicans Hook.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia radicans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
"Lysimachia terrestris (L.) Britton, Sterns & Poggenb.",Lysimachia terrestris,"Lysimachia terrestris (L.) Britton, Sterns & Poggenb.",Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia terrestris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lysimachia tonsa (Alph. Wood) Alph. Wood ex Pax & R. Knuth,Lysimachia tonsa,Lysimachia tonsa (Alph. Wood) Alph. Wood ex Pax & R. Knuth,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia tonsa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lysimachia ×producta (A. Gray) Fernald (pro sp.) [quadrifolia × terrestris],Lysimachia producta,Lysimachia ×producta (A. Gray) Fernald (pro sp.) [quadrifolia × terrestris],Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia producta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lythrum L.,Lythrum ,Lythrum L.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Lythrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lythrum alatum Pursh,Lythrum alatum,Lythrum alatum Pursh,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Lythrum alatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lythrum lineare L.,Lythrum lineare,Lythrum lineare L.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Lythrum lineare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lythrum salicaria L.,Lythrum salicaria,Lythrum salicaria L.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Lythrum salicaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lythrum virgatum L.,Lythrum virgatum,Lythrum virgatum L.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Lythrum virgatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Macleaya R. Br.,Macleaya ,Macleaya R. Br.,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Macleaya,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Macleaya cordata (Willd.) R. Br.,Macleaya cordata,Macleaya cordata (Willd.) R. Br.,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Macleaya cordata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Maclura Nutt.,Maclura ,Maclura Nutt.,Plantae Tracheophyta Magnoliopsida Rosales Moraceae Maclura,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Maclura pomifera (Raf.) C.K. Schneid.,Maclura pomifera,Maclura pomifera (Raf.) C.K. Schneid.,Plantae Tracheophyta Magnoliopsida Rosales Moraceae Maclura pomifera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Magnolia L.,Magnolia ,Magnolia L.,Plantae Tracheophyta Magnoliopsida Magnoliales Magnoliaceae Magnolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Magnolia acuminata (L.) L.,Magnolia acuminata,Magnolia acuminata (L.) L.,Plantae Tracheophyta Magnoliopsida Magnoliales Magnoliaceae Magnolia acuminata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Magnolia fraseri Walter,Magnolia fraseri,Magnolia fraseri Walter,Plantae Tracheophyta Magnoliopsida Magnoliales Magnoliaceae Magnolia fraseri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Magnolia grandiflora L.,Magnolia grandiflora,Magnolia grandiflora L.,Plantae Tracheophyta Magnoliopsida Magnoliales Magnoliaceae Magnolia grandiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Magnolia macrophylla Michx.,Magnolia macrophylla,Magnolia macrophylla Michx.,Plantae Tracheophyta Magnoliopsida Magnoliales Magnoliaceae Magnolia macrophylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Magnolia tripetala (L.) L.,Magnolia tripetala,Magnolia tripetala (L.) L.,Plantae Tracheophyta Magnoliopsida Magnoliales Magnoliaceae Magnolia tripetala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Magnolia virginiana L.,Magnolia virginiana,Magnolia virginiana L.,Plantae Tracheophyta Magnoliopsida Magnoliales Magnoliaceae Magnolia virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mahonia Nutt.,Mahonia ,Mahonia Nutt.,Plantae Tracheophyta Magnoliopsida Ranunculales Berberidaceae Mahonia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mahonia bealei (Fortune) Carrière,Mahonia bealei,Mahonia bealei (Fortune) Carrière,Plantae Tracheophyta Magnoliopsida Ranunculales Berberidaceae Mahonia bealei,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Maianthemum F.H. Wigg.,Maianthemum ,Maianthemum F.H. Wigg.,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Maianthemum,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Maianthemum canadense Desf.,Maianthemum canadense,Maianthemum canadense Desf.,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Maianthemum canadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Maianthemum racemosum (L.) Link,Maianthemum racemosum,Maianthemum racemosum (L.) Link,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Maianthemum racemosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Maianthemum stellatum (L.) Link,Maianthemum stellatum,Maianthemum stellatum (L.) Link,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Maianthemum stellatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malaxis Sol. ex Sw.,Malaxis ,Malaxis Sol. ex Sw.,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Malaxis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malaxis bayardii Fernald,Malaxis bayardii,Malaxis bayardii Fernald,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Malaxis bayardii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malaxis spicata Sw.,Malaxis spicata,Malaxis spicata Sw.,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Malaxis spicata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malaxis unifolia Michx.,Malaxis unifolia,Malaxis unifolia Michx.,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Malaxis unifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malus Mill.,Malus ,Malus Mill.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Malus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malus angustifolia (Aiton) Michx.,Malus angustifolia,Malus angustifolia (Aiton) Michx.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Malus angustifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Malus baccata (L.) Borkh.,Malus baccata,Malus baccata (L.) Borkh.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Malus baccata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Malus coronaria (L.) Mill.,Malus coronaria,Malus coronaria (L.) Mill.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Malus coronaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malus floribunda Siebold ex Van Houtte,Malus floribunda,Malus floribunda Siebold ex Van Houtte,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Malus floribunda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Malus prunifolia (Willd.) Borkh.,Malus prunifolia,Malus prunifolia (Willd.) Borkh.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Malus prunifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Malus pumila Mill.,Malus pumila,Malus pumila Mill.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Malus pumila,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Malus toringo (Siebold) Siebold ex de Vriese,Malus toringo,Malus toringo (Siebold) Siebold ex de Vriese,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Malus toringo,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Malus zumi (Matsum.) Rehder,Malus zumi,Malus zumi (Matsum.) Rehder,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Malus zumi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malus ×platycarpa Rehder (pro sp.) [coronaria × pumila],Malus platycarpa,Malus ×platycarpa Rehder (pro sp.) [coronaria × pumila],Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Malus platycarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Malva L.,Malva ,Malva L.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Malva,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malva moschata L.,Malva moschata,Malva moschata L.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Malva moschata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Malva neglecta Wallr.,Malva neglecta,Malva neglecta Wallr.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Malva neglecta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malva pusilla Sm.,Malva pusilla,Malva pusilla Sm.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Malva pusilla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malva sylvestris L.,Malva sylvestris,Malva sylvestris L.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Malva sylvestris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malvastrum A. Gray,Malvastrum ,Malvastrum A. Gray,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Malvastrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malvastrum hispidum (Pursh) Hochr.,Malvastrum hispidum,Malvastrum hispidum (Pursh) Hochr.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Malvastrum hispidum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Manfreda Salisb.,Agave spec,Manfreda Salisb.,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Agave spec,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Manfreda virginica (L.) Salisb. ex Rose,Agave virginica,Manfreda virginica (L.) Salisb. ex Rose,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Agave virginica,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Marrubium L.,Marrubium ,Marrubium L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Marrubium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Marrubium vulgare L.,Marrubium vulgare,Marrubium vulgare L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Marrubium vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Marshallia Schreb.,Marshallia ,Marshallia Schreb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Marshallia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Marshallia legrandii Weakley,Marshallia legrandii,Marshallia legrandii Weakley,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Marshallia legrandii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Marshallia obovata (Walter) Beadle & F.E. Boynt.,Marshallia obovata,Marshallia obovata (Walter) Beadle & F.E. Boynt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Marshallia obovata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Marsilea L.,Marsilea ,Marsilea L.,Plantae Tracheophyta Polypodiopsida Salviniales Marsileaceae Marsilea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Marsilea mutica Mett.,Marsilea mutica,Marsilea mutica Mett.,Plantae Tracheophyta Polypodiopsida Salviniales Marsileaceae Marsilea mutica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Matelea Aubl.,Matelea ,Matelea Aubl.,Plantae Tracheophyta Magnoliopsida Gentianales Apocynaceae Matelea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Matelea carolinensis (Jacq.) Woodson,Matelea carolinensis,Matelea carolinensis (Jacq.) Woodson,Plantae Tracheophyta Magnoliopsida Gentianales Apocynaceae Matelea carolinensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Matelea decipiens (Alexander) Woodson,Matelea decipiens,Matelea decipiens (Alexander) Woodson,Plantae Tracheophyta Magnoliopsida Gentianales Apocynaceae Matelea decipiens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Matelea gonocarpos (Walter) Shinners,Gonolobus gonocarpus,Matelea gonocarpos (Walter) Shinners,Plantae Tracheophyta Magnoliopsida Gentianales Apocynaceae Gonolobus gonocarpus,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Matelea obliqua (Jacq.) Woodson,Matelea obliqua,Matelea obliqua (Jacq.) Woodson,Plantae Tracheophyta Magnoliopsida Gentianales Apocynaceae Matelea obliqua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Matricaria L.,Matricaria ,Matricaria L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Matricaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Matricaria discoidea DC.,Matricaria discoidea,Matricaria discoidea DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Matricaria discoidea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Matricaria recutita L.,Matricaria chamomilla,Matricaria recutita L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Matricaria chamomilla,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Matteuccia Todaro,Matteuccia ,Matteuccia Todaro,Plantae Tracheophyta Polypodiopsida Polypodiales Onocleaceae Matteuccia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Matteuccia struthiopteris (L.) Todaro,Matteuccia struthiopteris,Matteuccia struthiopteris (L.) Todaro,Plantae Tracheophyta Polypodiopsida Polypodiales Onocleaceae Matteuccia struthiopteris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mayaca Aubl.,Mayaca ,Mayaca Aubl.,Plantae Tracheophyta Liliopsida Poales Mayacaceae Mayaca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mayaca fluviatilis Aubl.,Mayaca fluviatilis,Mayaca fluviatilis Aubl.,Plantae Tracheophyta Liliopsida Poales Mayacaceae Mayaca fluviatilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mazus Lour.,Mazus ,Mazus Lour.,Plantae Tracheophyta Magnoliopsida Lamiales Mazaceae Mazus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mazus pumilus (Burm. f.) Steenis,Mazus pumilus,Mazus pumilus (Burm. f.) Steenis,Plantae Tracheophyta Magnoliopsida Lamiales Mazaceae Mazus pumilus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mecardonia Ruiz & Pav.,Mecardonia ,Mecardonia Ruiz & Pav.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Mecardonia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mecardonia acuminata (Walter) Small,Mecardonia acuminata,Mecardonia acuminata (Walter) Small,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Mecardonia acuminata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Medeola L.,Medeola ,Medeola L.,Plantae Tracheophyta Liliopsida Liliales Liliaceae Medeola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Medeola virginiana L.,Medeola virginiana,Medeola virginiana L.,Plantae Tracheophyta Liliopsida Liliales Liliaceae Medeola virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Medicago L.,Medicago ,Medicago L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Medicago,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Medicago arabica (L.) Huds.,Medicago arabica,Medicago arabica (L.) Huds.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Medicago arabica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Medicago lupulina L.,Medicago lupulina,Medicago lupulina L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Medicago lupulina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Medicago minima (L.) L.,Medicago minima,Medicago minima (L.) L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Medicago minima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Medicago polymorpha L.,Medicago polymorpha,Medicago polymorpha L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Medicago polymorpha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Medicago sativa L.,Medicago sativa,Medicago sativa L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Medicago sativa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Meehania Britton,Meehania ,Meehania Britton,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Meehania,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Meehania cordata (Nutt.) Britton,Meehania cordata,Meehania cordata (Nutt.) Britton,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Meehania cordata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Melampyrum L.,Melampyrum ,Melampyrum L.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Melampyrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Melampyrum lineare Desr.,Melampyrum lineare,Melampyrum lineare Desr.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Melampyrum lineare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Melia L.,Melia ,Melia L.,Plantae Tracheophyta Magnoliopsida Sapindales Meliaceae Melia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Melia azedarach L.,Melia azedarach,Melia azedarach L.,Plantae Tracheophyta Magnoliopsida Sapindales Meliaceae Melia azedarach,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Melica L.,Melica ,Melica L.,Plantae Tracheophyta Liliopsida Poales Poaceae Melica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Melica mutica Walter,Melica mutica,Melica mutica Walter,Plantae Tracheophyta Liliopsida Poales Poaceae Melica mutica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Melica nitens (Scribn.) Nutt. ex Piper,Melica nitens,Melica nitens (Scribn.) Nutt. ex Piper,Plantae Tracheophyta Liliopsida Poales Poaceae Melica nitens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Melilotus Mill.,Melilotus ,Melilotus Mill.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Melilotus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Melilotus indicus (L.) All.,Melilotus indicus,Melilotus indicus (L.) All.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Melilotus indicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Melilotus officinalis (L.) Lam.,Melilotus officinalis,Melilotus officinalis (L.) Lam.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Melilotus officinalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Melissa L.,Melissa ,Melissa L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Melissa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Melissa officinalis L.,Melissa officinalis,Melissa officinalis L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Melissa officinalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Melothria L.,Melothria ,Melothria L.,Plantae Tracheophyta Magnoliopsida Cucurbitales Cucurbitaceae Melothria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Melothria pendula L.,Melothria pendula,Melothria pendula L.,Plantae Tracheophyta Magnoliopsida Cucurbitales Cucurbitaceae Melothria pendula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Menispermum L.,Menispermum ,Menispermum L.,Plantae Tracheophyta Magnoliopsida Ranunculales Menispermaceae Menispermum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Menispermum canadense L.,Menispermum canadense,Menispermum canadense L.,Plantae Tracheophyta Magnoliopsida Ranunculales Menispermaceae Menispermum canadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
