label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Phalaris arundinacea L.,Phalaris arundinacea,Phalaris arundinacea L.,Plantae Tracheophyta Liliopsida Poales Poaceae Phalaris arundinacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Phemeranthus confertiflorus (Greene) Hershk.,Phemeranthus confertiflorus,Phemeranthus confertiflorus (Greene) Hershk.,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Phemeranthus confertiflorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Phemeranthus parviflorus (Nutt.) Kiger,Phemeranthus parviflorus,Phemeranthus parviflorus (Nutt.) Kiger,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Phemeranthus parviflorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Phleum pratense L.,Phleum pratense,Phleum pratense L.,Plantae Tracheophyta Liliopsida Poales Poaceae Phleum pratense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Phlox andicola (Britton) E.E.Nelson,Phlox andicola,Phlox andicola (Britton) E.E.Nelson,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Phlox andicola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Phlox hoodii Richardson,Phlox hoodii,Phlox hoodii Richardson,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Phlox hoodii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Phyla cuneifolia (Torr.) Greene,Phyla cuneifolia,Phyla cuneifolia (Torr.) Greene,Plantae Tracheophyta Magnoliopsida Lamiales Verbenaceae Phyla cuneifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Physalis heterophylla Nees,Physalis heterophylla,Physalis heterophylla Nees,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Physalis heterophylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Physalis longifolia Nutt.,Physalis longifolia,Physalis longifolia Nutt.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Physalis longifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Physalis philadelphica Lam.,Physalis philadelphica,Physalis philadelphica Lam.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Physalis philadelphica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Physalis pumila var. hispida (Waterf.) J.R.Sullivan,Physalis pumila,Physalis pumila var. hispida (Waterf.) J.R.Sullivan,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Physalis pumila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Physalis virginiana Mill.,Physalis virginiana,Physalis virginiana Mill.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Physalis virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Physaria (Nutt. ex Torr. & A.Gray) A.Gray,Physaria ,Physaria (Nutt. ex Torr. & A.Gray) A.Gray,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Physaria arenosa (Richardson) O'Kane & Al-Shehbaz,Physaria arenosa,Physaria arenosa (Richardson) O'Kane & Al-Shehbaz,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria arenosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Physaria brassicoides Rydb.,Physaria brassicoides,Physaria brassicoides Rydb.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria brassicoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Physaria ludoviciana (Nutt.) O'Kane & Al-Shehbaz,Physaria ludoviciana,Physaria ludoviciana (Nutt.) O'Kane & Al-Shehbaz,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria ludoviciana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Physaria montana (A.Gray) Greene,Physaria montana,Physaria montana (A.Gray) Greene,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria montana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Physaria reediana O'Kane & Al-Shehbaz,Physaria reediana,Physaria reediana O'Kane & Al-Shehbaz,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria reediana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Picradeniopsis oppositifolia (Nutt.) Rydb.,Picradeniopsis oppositifolia,Picradeniopsis oppositifolia (Nutt.) Rydb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Picradeniopsis oppositifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Picradeniopsis woodhousei (A.Gray) Rydb.,Picradeniopsis woodhousei,Picradeniopsis woodhousei (A.Gray) Rydb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Picradeniopsis woodhousei,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pinus ponderosa Douglas ex C.Lawson,Pinus ponderosa,Pinus ponderosa Douglas ex C.Lawson,Plantae Tracheophyta Pinopsida Pinales Pinaceae Pinus ponderosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Piptatheropsis micrantha (Trin. & Rupr.) Romasch.,Piptatheropsis micrantha,Piptatheropsis micrantha (Trin. & Rupr.) Romasch.,Plantae Tracheophyta Liliopsida Poales Poaceae Piptatheropsis micrantha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Plagiobothrys scouleri (Hook. & Arn.) I.M.Johnst.,Plagiobothrys scouleri,Plagiobothrys scouleri (Hook. & Arn.) I.M.Johnst.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Plagiobothrys scouleri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Plantago L.,Plantago ,Plantago L.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Plantago,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Plantago elongata Pursh,Plantago elongata,Plantago elongata Pursh,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Plantago elongata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Plantago eriopoda Torr.,Plantago eriopoda,Plantago eriopoda Torr.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Plantago eriopoda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Plantago major L.,Plantago major,Plantago major L.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Plantago major,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Plantago patagonica Jacq.,Plantago patagonica,Plantago patagonica Jacq.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Plantago patagonica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Poa arida Vasey,Poa arida,Poa arida Vasey,Plantae Tracheophyta Liliopsida Poales Poaceae Poa arida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Poa compressa L.,Poa compressa,Poa compressa L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa compressa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa palustris L.,Poa palustris,Poa palustris L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa pratensis L.,Poa pratensis,Poa pratensis L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa pratensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa secunda subsp. secunda,Poa secunda,Poa secunda subsp. secunda,Plantae Tracheophyta Liliopsida Poales Poaceae Poa secunda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polanisia dodecandra (L.) DC.,Polanisia dodecandra,Polanisia dodecandra (L.) DC.,Plantae Tracheophyta Magnoliopsida Brassicales Cleomaceae Polanisia dodecandra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polanisia trachysperma Torr. & A.Gray,Polanisia trachysperma,Polanisia trachysperma Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Brassicales Cleomaceae Polanisia trachysperma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygonum aviculare L.,Polygonum aviculare,Polygonum aviculare L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum aviculare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Polygonum ramosissimum Michx.,Polygonum ramosissimum,Polygonum ramosissimum Michx.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum ramosissimum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polypogon monspeliensis (L.) Desf.,Polypogon monspeliensis,Polypogon monspeliensis (L.) Desf.,Plantae Tracheophyta Liliopsida Poales Poaceae Polypogon monspeliensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Populus angustifolia E.James,Populus angustifolia,Populus angustifolia E.James,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus angustifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Populus deltoides subsp. monilifera (Aiton) Eckenw.,Populus deltoides,Populus deltoides subsp. monilifera (Aiton) Eckenw.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus deltoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Populus × acuminata Rydb.,Populus acuminata,Populus × acuminata Rydb.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus acuminata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Porophyllum ruderale (Jacq.) Cass.,Porophyllum ruderale,Porophyllum ruderale (Jacq.) Cass.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Porophyllum ruderale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Portulaca oleracea L.,Portulaca oleracea,Portulaca oleracea L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Portulacaceae Portulaca oleracea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Potamogeton epihydrus Raf.,Potamogeton epihydrus,Potamogeton epihydrus Raf.,Plantae Tracheophyta Liliopsida Alismatales Potamogetonaceae Potamogeton epihydrus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Potamogeton foliosus Raf.,Potamogeton foliosus,Potamogeton foliosus Raf.,Plantae Tracheophyta Liliopsida Alismatales Potamogetonaceae Potamogeton foliosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Potamogeton nodosus Poir.,Potamogeton nodosus,Potamogeton nodosus Poir.,Plantae Tracheophyta Liliopsida Alismatales Potamogetonaceae Potamogeton nodosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Potentilla effusa Douglas ex Lehm.,Potentilla effusa,Potentilla effusa Douglas ex Lehm.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Potentilla effusa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Potentilla hippiana Lehm.,Potentilla hippiana,Potentilla hippiana Lehm.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Potentilla hippiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Potentilla norvegica L.,Potentilla norvegica,Potentilla norvegica L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Potentilla norvegica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Potentilla pensylvanica L.,Potentilla pensylvanica,Potentilla pensylvanica L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Potentilla pensylvanica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Potentilla plattensis Nutt.,Potentilla plattensis,Potentilla plattensis Nutt.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Potentilla plattensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Potentilla pulcherrima Lehm.,Potentilla pulcherrima,Potentilla pulcherrima Lehm.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Potentilla pulcherrima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Potentilla rivalis Nutt. ex Torr. & A.Gray,Potentilla rivalis,Potentilla rivalis Nutt. ex Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Potentilla rivalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Potentilla supina subsp. paradoxa (Nutt. ex Torr. & A.Gray) Soják,Potentilla supina,Potentilla supina subsp. paradoxa (Nutt. ex Torr. & A.Gray) Soják,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Potentilla supina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Prenanthella exigua (A.Gray) Rydb.,Lygodesmia exigua,Prenanthella exigua (A.Gray) Rydb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lygodesmia exigua,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Prunus pumila var. besseyi (L.H.Bailey) Waugh,Prunus pumila,Prunus pumila var. besseyi (L.H.Bailey) Waugh,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Prunus pumila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Prunus virginiana L.,Prunus virginiana,Prunus virginiana L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Prunus virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Psathyrostachys juncea (Fisch.) Nevski,Psathyrostachys juncea,Psathyrostachys juncea (Fisch.) Nevski,Plantae Tracheophyta Liliopsida Poales Poaceae Psathyrostachys juncea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pseudognaphalium stramineum (Kunth) Anderb.,Pseudognaphalium stramineum,Pseudognaphalium stramineum (Kunth) Anderb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Pseudognaphalium stramineum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Pseudognaphalium viravira (Molina) Anderb.,Pseudognaphalium viravira,Pseudognaphalium viravira (Molina) Anderb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Pseudognaphalium viravira,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Psoralea L.,Psoralea ,Psoralea L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Psoralea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Puccinellia distans (Jacq.) Parl.,Puccinellia distans,Puccinellia distans (Jacq.) Parl.,Plantae Tracheophyta Liliopsida Poales Poaceae Puccinellia distans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Puccinellia nuttalliana (Schult.) Hitchc.,Puccinellia nuttalliana,Puccinellia nuttalliana (Schult.) Hitchc.,Plantae Tracheophyta Liliopsida Poales Poaceae Puccinellia nuttalliana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Quincula lobata (Torr.) Raf.,Quincula lobata,Quincula lobata (Torr.) Raf.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Quincula lobata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus L.,Ranunculus ,Ranunculus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus aquatilis L.,Ranunculus aquatilis,Ranunculus aquatilis L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus aquatilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ranunculus sceleratus var. multifidus Nutt. ex Torr. & A.Gray,Ranunculus sceleratus,Ranunculus sceleratus var. multifidus Nutt. ex Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus sceleratus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus trichophyllus Chaix,Ranunculus trichophyllus,Ranunculus trichophyllus Chaix,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus trichophyllus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ratibida columnifera (Nutt.) Wooton & Standl.,Ratibida columnifera,Ratibida columnifera (Nutt.) Wooton & Standl.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ratibida columnifera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rayjacksonia annua (Rydb.) R.L.Hartm. & M.A.Lane,Rayjacksonia annua,Rayjacksonia annua (Rydb.) R.L.Hartm. & M.A.Lane,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Rayjacksonia annua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhaponticum repens (L.) Hidalgo,Leuzea repens,Rhaponticum repens (L.) Hidalgo,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Leuzea repens,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Rhus aromatica Aiton,Rhus aromatica,Rhus aromatica Aiton,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus aromatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhus trilobata Nutt.,Rhus trilobata,Rhus trilobata Nutt.,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus trilobata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes aureum Pursh,Ribes aureum,Ribes aureum Pursh,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes aureum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ribes cereum Douglas,Ribes cereum,Ribes cereum Douglas,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes cereum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ricinus communis L.,Ricinus communis,Ricinus communis L.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Ricinus communis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Roaldia revoluta (Mitt.) P.E.A.S. Câmara & Carv.-Silva,Roaldia revoluta,Roaldia revoluta (Mitt.) P.E.A.S. Câmara & Carv.-Silva,Plantae Bryophyta Bryopsida Hypnales Pylaisiaceae Roaldia revoluta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Robinia neomexicana A.Gray,Robinia neomexicana,Robinia neomexicana A.Gray,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia neomexicana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa curvipes Greene,Rorippa curvipes,Rorippa curvipes Greene,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa curvipes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa hispida subsp. hispida,Rorippa hispida,Rorippa hispida subsp. hispida,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa hispida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rorippa sinuata (Nutt.) Hitchc.,Rorippa sinuata,Rorippa sinuata (Nutt.) Hitchc.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa sinuata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa teres (Michx.) Stuckey,Rorippa teres,Rorippa teres (Michx.) Stuckey,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa teres,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rosa arkansana Port. & Coult.,Rosa arkansana,Rosa arkansana Port. & Coult.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa arkansana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa woodsii Lindl.,Rosa woodsii,Rosa woodsii Lindl.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa woodsii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rumex altissimus Alph.Wood,Rumex altissimus,Rumex altissimus Alph.Wood,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex altissimus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rumex crispus L.,Rumex crispus,Rumex crispus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex crispus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rumex fueginus Phil.,Rumex fueginus,Rumex fueginus Phil.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex fueginus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rumex maritimus L.,Rumex maritimus,Rumex maritimus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex maritimus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rumex stenophyllus Ledeb.,Rumex stenophyllus,Rumex stenophyllus Ledeb.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex stenophyllus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rumex triangulivalvis (Danser) Rech.fil.,Rumex triangulivalvis,Rumex triangulivalvis (Danser) Rech.fil.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex triangulivalvis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rumex utahensis Rech.fil.,Rumex utahensis,Rumex utahensis Rech.fil.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex utahensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rumex venosus Pursh,Rumex venosus,Rumex venosus Pursh,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex venosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ruta graveolens L.,Ruta graveolens,Ruta graveolens L.,Plantae Tracheophyta Magnoliopsida Sapindales Rutaceae Ruta graveolens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sagittaria calycina Engelm.,Sagittaria calycina,Sagittaria calycina Engelm.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Sagittaria calycina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sagittaria cuneata E.Sheld.,Sagittaria cuneata,Sagittaria cuneata E.Sheld.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Sagittaria cuneata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sagittaria latifolia Willd.,Sagittaria latifolia,Sagittaria latifolia Willd.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Sagittaria latifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix amygdaloides Andersson,Salix amygdaloides,Salix amygdaloides Andersson,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix amygdaloides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix exigua Nutt.,Salix exigua,Salix exigua Nutt.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix exigua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix fragilis L.,Salix fragilis,Salix fragilis L.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix fragilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Salix interior Rowlee,Salix interior,Salix interior Rowlee,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix interior,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix lutea Nutt.,Salix lutea,Salix lutea Nutt.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix lutea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salsola collina Pall.,Salsola collina,Salsola collina Pall.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Salsola collina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salsola tragus L.,Salsola tragus,Salsola tragus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Salsola tragus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salvia reflexa Hornem.,Salvia reflexa,Salvia reflexa Hornem.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Salvia reflexa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Saponaria officinalis L.,Saponaria officinalis,Saponaria officinalis L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Saponaria officinalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Schizachyrium scoparium (Michx.) Nash,Schizachyrium scoparium,Schizachyrium scoparium (Michx.) Nash,Plantae Tracheophyta Liliopsida Poales Poaceae Schizachyrium scoparium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Schoenoplectus acutus (Muhl. ex Bigelow) Á.Löve & D.Löve,Schoenoplectus acutus,Schoenoplectus acutus (Muhl. ex Bigelow) Á.Löve & D.Löve,Plantae Tracheophyta Liliopsida Poales Cyperaceae Schoenoplectus acutus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Schoenoplectus americanus (Pers.) Volkart,Schoenoplectus americanus,Schoenoplectus americanus (Pers.) Volkart,Plantae Tracheophyta Liliopsida Poales Cyperaceae Schoenoplectus americanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Schoenoplectus pungens (Vahl) Palla,Schoenoplectus pungens,Schoenoplectus pungens (Vahl) Palla,Plantae Tracheophyta Liliopsida Poales Cyperaceae Schoenoplectus pungens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
