label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Ilex opaca,Ilex opaca,Ilex opaca,Plantae Tracheophyta Magnoliopsida Aquifoliales Aquifoliaceae Ilex opaca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Ilex verticillata,Ilex verticillata,Ilex verticillata,Plantae Tracheophyta Magnoliopsida Aquifoliales Aquifoliaceae Ilex verticillata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Impatiens capensis,Impatiens capensis,Impatiens capensis,Plantae Tracheophyta Magnoliopsida Ericales Balsaminaceae Impatiens capensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Impatiens pallida,Impatiens pallida,Impatiens pallida,Plantae Tracheophyta Magnoliopsida Ericales Balsaminaceae Impatiens pallida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Ionactis linariifolia,Ionactis linariifolia,Ionactis linariifolia,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ionactis linariifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Ipomoea hederacea,Ipomoea hederacea,Ipomoea hederacea,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Ipomoea hederacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ipomoea lacunosa,Ipomoea lacunosa,Ipomoea lacunosa,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Ipomoea lacunosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Ipomoea pandurata,Ipomoea pandurata,Ipomoea pandurata,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Ipomoea pandurata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ipomoea purpurea,Ipomoea purpurea,Ipomoea purpurea,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Ipomoea purpurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Iris pseudacorus,Iris pseudacorus,Iris pseudacorus,Plantae Tracheophyta Liliopsida Asparagales Iridaceae Iris pseudacorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Iris verna,Iris verna,Iris verna,Plantae Tracheophyta Liliopsida Asparagales Iridaceae Iris verna,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Isatis tinctoria,Isatis tinctoria,Isatis tinctoria,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Isatis tinctoria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Isotria verticillata,Isotria verticillata,Isotria verticillata,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Isotria verticillata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Jeffersonia diphylla,Jeffersonia diphylla,Jeffersonia diphylla,Plantae Tracheophyta Magnoliopsida Ranunculales Berberidaceae Jeffersonia diphylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Juglans cinerea,Juglans cinerea,Juglans cinerea,Plantae Tracheophyta Magnoliopsida Fagales Juglandaceae Juglans cinerea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Juglans nigra,Juglans nigra,Juglans nigra,Plantae Tracheophyta Magnoliopsida Fagales Juglandaceae Juglans nigra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Juncus acuminatus,Juncus acuminatus,Juncus acuminatus,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus acuminatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Juncus balticus,Juncus balticus,Juncus balticus,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus balticus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Juncus brevicaudatus,Juncus brevicaudatus,Juncus brevicaudatus,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus brevicaudatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Juncus bufonius,Juncus bufonius,Juncus bufonius,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus bufonius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Juncus dichotomus,Juncus dichotomus,Juncus dichotomus,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus dichotomus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Juncus dudleyi,Juncus dudleyi,Juncus dudleyi,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus dudleyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Juncus effusus,Juncus effusus,Juncus effusus,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus effusus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Juncus inflexus,Juncus inflexus,Juncus inflexus,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus inflexus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Juncus marginatus,Juncus marginatus,Juncus marginatus,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus marginatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Juncus nodosus,Juncus nodosus,Juncus nodosus,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus nodosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Juncus scirpoides,Juncus scirpoides,Juncus scirpoides,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus scirpoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Juncus secundus,Juncus secundus,Juncus secundus,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus secundus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Juncus subcaudatus,Juncus subcaudatus,Juncus subcaudatus,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus subcaudatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Juncus tenuis,Juncus tenuis,Juncus tenuis,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus tenuis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Juncus torreyi,Juncus torreyi,Juncus torreyi,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus torreyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Juniperus virginiana,Juniperus virginiana,Juniperus virginiana,Plantae Tracheophyta Pinopsida Pinales Cupressaceae Juniperus virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Justicia americana,Dianthera americana,Justicia americana,Plantae Tracheophyta Magnoliopsida Lamiales Acanthaceae Dianthera americana,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Kalmia latifolia,Kalmia latifolia,Kalmia latifolia,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Kalmia latifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Krigia dandelion,Krigia dandelion,Krigia dandelion,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Krigia dandelion,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Krigia virginica,Krigia virginica,Krigia virginica,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Krigia virginica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Kummerowia stipulacea,Kummerowia stipulacea,Kummerowia stipulacea,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Kummerowia stipulacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Kummerowia striata,Kummerowia striata,Kummerowia striata,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Kummerowia striata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Kyllinga gracillima,Cyperus brevifolioides,Kyllinga gracillima,Plantae Tracheophyta Liliopsida Poales Cyperaceae Cyperus brevifolioides,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lactuca biennis,Lactuca biennis,Lactuca biennis,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lactuca biennis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lactuca canadensis,Lactuca canadensis,Lactuca canadensis,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lactuca canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lactuca floridana,Lactuca floridana,Lactuca floridana,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lactuca floridana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lactuca saligna,Lactuca saligna,Lactuca saligna,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lactuca saligna,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lactuca serriola,Lactuca serriola,Lactuca serriola,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lactuca serriola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lamium amplexicaule,Lamium amplexicaule,Lamium amplexicaule,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lamium amplexicaule,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lamium purpureum,Lamium purpureum,Lamium purpureum,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lamium purpureum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Laportea canadensis,Laportea canadensis,Laportea canadensis,Plantae Tracheophyta Magnoliopsida Rosales Urticaceae Laportea canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lapsana communis,Lapsana communis,Lapsana communis,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lapsana communis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lathyrus latifolius,Lathyrus latifolius,Lathyrus latifolius,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus latifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lathyrus venosus,Lathyrus venosus,Lathyrus venosus,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus venosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lechea pulchella,Lechea pulchella,Lechea pulchella,Plantae Tracheophyta Magnoliopsida Malvales Cistaceae Lechea pulchella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lechea racemulosa,Lechea racemulosa,Lechea racemulosa,Plantae Tracheophyta Magnoliopsida Malvales Cistaceae Lechea racemulosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Leersia oryzoides,Leersia oryzoides,Leersia oryzoides,Plantae Tracheophyta Liliopsida Poales Poaceae Leersia oryzoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Leersia virginica,Leersia virginica,Leersia virginica,Plantae Tracheophyta Liliopsida Poales Poaceae Leersia virginica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lemna minor,Lemna minor,Lemna minor,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna minor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lemna obscura,Lemna obscura,Lemna obscura,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna obscura,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lemna perpusilla,Lemna perpusilla,Lemna perpusilla,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna perpusilla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lemna trisulca,Lemna trisulca,Lemna trisulca,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna trisulca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lemna valdiviana,Lemna valdiviana,Lemna valdiviana,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna valdiviana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Leonurus cardiaca,Leonurus cardiaca,Leonurus cardiaca,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Leonurus cardiaca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lepidium campestre,Lepidium campestre,Lepidium campestre,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium campestre,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lepidium virginicum,Lepidium virginicum,Lepidium virginicum,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium virginicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lespedeza bicolor,Lespedeza bicolor,Lespedeza bicolor,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lespedeza bicolor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lespedeza capitata,Lespedeza capitata,Lespedeza capitata,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lespedeza capitata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lespedeza cuneata,Lespedeza cuneata,Lespedeza cuneata,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lespedeza cuneata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lespedeza frutescens,Lespedeza frutescens,Lespedeza frutescens,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lespedeza frutescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lespedeza hirta,Lespedeza hirta,Lespedeza hirta,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lespedeza hirta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lespedeza procumbens,Lespedeza procumbens,Lespedeza procumbens,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lespedeza procumbens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lespedeza repens,Lespedeza repens,Lespedeza repens,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lespedeza repens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lespedeza violacea,Lespedeza violacea,Lespedeza violacea,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lespedeza violacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lespedeza virginica,Lespedeza virginica,Lespedeza virginica,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lespedeza virginica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Leucanthemum vulgare,Leucanthemum vulgare,Leucanthemum vulgare,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Leucanthemum vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Liatris scariosa,Liatris scariosa,Liatris scariosa,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Liatris scariosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Ligusticum canadense,Ligusticum canadense,Ligusticum canadense,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Ligusticum canadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ligustrum japonicum,Ligustrum japonicum,Ligustrum japonicum,Plantae Tracheophyta Magnoliopsida Lamiales Oleaceae Ligustrum japonicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Ligustrum obtusifolium,Ligustrum obtusifolium,Ligustrum obtusifolium,Plantae Tracheophyta Magnoliopsida Lamiales Oleaceae Ligustrum obtusifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Ligustrum sinense,Ligustrum sinense,Ligustrum sinense,Plantae Tracheophyta Magnoliopsida Lamiales Oleaceae Ligustrum sinense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lilium canadense,Lilium canadense,Lilium canadense,Plantae Tracheophyta Liliopsida Liliales Liliaceae Lilium canadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lilium philadelphicum,Lilium philadelphicum,Lilium philadelphicum,Plantae Tracheophyta Liliopsida Liliales Liliaceae Lilium philadelphicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lilium superbum,Lilium superbum,Lilium superbum,Plantae Tracheophyta Liliopsida Liliales Liliaceae Lilium superbum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Linaria vulgaris,Linaria vulgaris,Linaria vulgaris,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Linaria vulgaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lindera benzoin,Lindera benzoin,Lindera benzoin,Plantae Tracheophyta Magnoliopsida Laurales Lauraceae Lindera benzoin,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lindernia dubia,Lindernia dubia,Lindernia dubia,Plantae Tracheophyta Magnoliopsida Lamiales Linderniaceae Lindernia dubia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Linum medium,Linum medium,Linum medium,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum medium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Linum sulcatum,Linum sulcatum,Linum sulcatum,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum sulcatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Linum virginianum,Linum virginianum,Linum virginianum,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum virginianum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Liparis liliifolia,Liparis liliifolia,Liparis liliifolia,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Liparis liliifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Liparis loeselii,Liparis loeselii,Liparis loeselii,Animalia Arthropoda Insecta Coleoptera Curculionidae Liparis loeselii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Liriodendron tulipifera,Liriodendron tulipifera,Liriodendron tulipifera,Plantae Tracheophyta Magnoliopsida Magnoliales Magnoliaceae Liriodendron tulipifera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lithospermum canescens,Lithospermum canescens,Lithospermum canescens,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lithospermum canescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lithospermum parviflorum,Lithospermum parviflorum,Lithospermum parviflorum,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lithospermum parviflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lobelia cardinalis,Lobelia cardinalis,Lobelia cardinalis,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Lobelia cardinalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lobelia inflata,Lobelia inflata,Lobelia inflata,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Lobelia inflata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lobelia siphilitica,Lobelia siphilitica,Lobelia siphilitica,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Lobelia siphilitica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lobelia spicata,Lobelia spicata,Lobelia spicata,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Lobelia spicata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lolium perenne,Lolium perenne,Lolium perenne,Plantae Tracheophyta Liliopsida Poales Poaceae Lolium perenne,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lonicera canadensis,Lonicera canadensis,Lonicera canadensis,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Lonicera canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lonicera dioica,Lonicera dioica,Lonicera dioica,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Lonicera dioica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lonicera japonica,Lonicera japonica,Lonicera japonica,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Lonicera japonica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lonicera maackii,Lonicera maackii,Lonicera maackii,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Lonicera maackii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lonicera morrowii,Lonicera morrowii,Lonicera morrowii,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Lonicera morrowii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lonicera xylosteum,Lonicera xylosteum,Lonicera xylosteum,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Lonicera xylosteum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lotus corniculatus,Lotus corniculatus,Lotus corniculatus,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lotus corniculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Ludwigia alternifolia,Ludwigia alternifolia,Ludwigia alternifolia,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia alternifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ludwigia decurrens,Ludwigia decurrens,Ludwigia decurrens,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia decurrens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Ludwigia grandiflora,Ludwigia grandiflora,Ludwigia grandiflora,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia grandiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ludwigia palustris,Ludwigia palustris,Ludwigia palustris,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ludwigia peploides,Ludwigia peploides,Ludwigia peploides,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Ludwigia peploides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lunaria annua,Lunaria annua,Lunaria annua,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lunaria annua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lupinus perennis,Lupinus perennis,Lupinus perennis,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lupinus perennis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Luzula bulbosa,Luzula bulbosa,Luzula bulbosa,Plantae Tracheophyta Liliopsida Poales Juncaceae Luzula bulbosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Luzula echinata,Luzula echinata,Luzula echinata,Plantae Tracheophyta Liliopsida Poales Juncaceae Luzula echinata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Luzula multiflora,Luzula multiflora,Luzula multiflora,Plantae Tracheophyta Liliopsida Poales Juncaceae Luzula multiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lycium barbarum,Lycium barbarum,Lycium barbarum,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Lycium barbarum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lycopodiella appressa,Lycopodiella appressa,Lycopodiella appressa,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Lycopodiella appressa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lycopodium clavatum,Lycopodium clavatum,Lycopodium clavatum,Plantae Tracheophyta Lycopodiopsida Lycopodiales Lycopodiaceae Lycopodium clavatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lycopus americanus,Lycopus americanus,Lycopus americanus,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus americanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lycopus rubellus,Lycopus rubellus,Lycopus rubellus,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus rubellus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lycopus uniflorus,Lycopus uniflorus,Lycopus uniflorus,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus uniflorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lycopus virginicus,Lycopus virginicus,Lycopus virginicus,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus virginicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Lyonia ligustrina,Lyonia ligustrina,Lyonia ligustrina,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Lyonia ligustrina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lysimachia arvensis,Lysimachia arvensis,Lysimachia arvensis,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia arvensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lysimachia borealis,Lysimachia borealis,Lysimachia borealis,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia borealis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lysimachia ciliata,Lysimachia ciliata,Lysimachia ciliata,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia ciliata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lysimachia hybrida,Lysimachia hybrida,Lysimachia hybrida,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia hybrida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Lysimachia lanceolata,Lysimachia lanceolata,Lysimachia lanceolata,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lysimachia nummularia,Lysimachia nummularia,Lysimachia nummularia,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia nummularia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
